dataset,fold,seed,method,cost_ratio,C_rev,B,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
Open-Domain,0,7,s1_reverse,3.0,2.0,,1360,663,697,1151,209,209,0,1151,16,41,48,104,0.024132730015082957,0.058823529411764705,0.8463235294117647,0.1536764705882353,0.1536764705882353,0.9580882352941177,0.975867269984917,0.9411764705882353,2441.0,1.7948529411764707
Open-Domain,0,7,cs_budget_selected,3.0,2.0,0.6,1360,663,697,284,1076,1076,0,284,326,96,469,185,0.4917043740573152,0.13773314203730272,0.2088235294117647,0.7911764705882353,0.7911764705882353,0.6897058823529412,0.5082956259426847,0.8622668579626973,1182.0,0.8691176470588236
Open-Domain,0,7,s2_oracle_scalar_alpha,3.0,2.0,0.6,1360,663,697,11,1349,1349,0,11,282,270,422,375,0.4253393665158371,0.38737446197991393,0.008088235294117648,0.9919117647058824,0.9919117647058824,0.5941176470588235,0.5746606334841629,0.6126255380200861,1114.0,0.8191176470588235
Open-Domain,0,7,cs_budget_selected,3.0,2.0,0.7,1360,663,697,284,1076,1076,0,284,326,96,469,185,0.4917043740573152,0.13773314203730272,0.2088235294117647,0.7911764705882353,0.7911764705882353,0.6897058823529412,0.5082956259426847,0.8622668579626973,1182.0,0.8691176470588236
Open-Domain,0,7,s2_oracle_scalar_alpha,3.0,2.0,0.7,1360,663,697,11,1349,1349,0,11,282,270,422,375,0.4253393665158371,0.38737446197991393,0.008088235294117648,0.9919117647058824,0.9919117647058824,0.5941176470588235,0.5746606334841629,0.6126255380200861,1114.0,0.8191176470588235
Open-Domain,0,7,cs_budget_selected,3.0,2.0,0.8,1360,663,697,284,1076,1076,0,284,326,96,469,185,0.4917043740573152,0.13773314203730272,0.2088235294117647,0.7911764705882353,0.7911764705882353,0.6897058823529412,0.5082956259426847,0.8622668579626973,1182.0,0.8691176470588236
Open-Domain,0,7,s2_oracle_scalar_alpha,3.0,2.0,0.8,1360,663,697,11,1349,1349,0,11,282,270,422,375,0.4253393665158371,0.38737446197991393,0.008088235294117648,0.9919117647058824,0.9919117647058824,0.5941176470588235,0.5746606334841629,0.6126255380200861,1114.0,0.8191176470588235
Open-Domain,0,7,cs_mondrian,5.0,0.25,,1360,663,697,1096,264,264,0,1096,68,12,145,39,0.10256410256410256,0.01721664275466284,0.8058823529411765,0.19411764705882353,0.19411764705882353,0.9411764705882353,0.8974358974358975,0.9827833572453372,402.0,0.29558823529411765
Open-Domain,0,7,s1_reverse,5.0,0.25,,1360,663,697,1169,191,191,0,1169,10,41,36,104,0.015082956259426848,0.058823529411764705,0.8595588235294118,0.14044117647058824,0.14044117647058824,0.9625,0.9849170437405732,0.9411764705882353,507.25,0.3729779411764706
Open-Domain,0,7,cs_budget_selected,5.0,0.25,0.6,1360,663,697,751,609,609,0,751,191,31,310,77,0.28808446455505277,0.04447632711621234,0.5522058823529412,0.44779411764705884,0.44779411764705884,0.836764705882353,0.7119155354449472,0.9555236728837877,533.75,0.39246323529411764
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,0.25,0.6,1360,663,697,796,564,564,0,796,100,87,196,181,0.15082956259426847,0.12482065997130559,0.5852941176470589,0.4147058823529412,0.4147058823529412,0.8625,0.8491704374057315,0.8751793400286944,734.0,0.5397058823529411
Open-Domain,0,7,cs_budget_selected,5.0,0.25,0.7,1360,663,697,907,453,453,0,907,133,19,245,56,0.20060331825037708,0.027259684361549498,0.6669117647058823,0.33308823529411763,0.33308823529411763,0.888235294117647,0.799396681749623,0.9727403156384505,454.75,0.334375
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,0.25,0.7,1360,663,697,875,485,485,0,875,89,69,175,152,0.13423831070889894,0.09899569583931134,0.6433823529411765,0.35661764705882354,0.35661764705882354,0.8838235294117647,0.8657616892911011,0.9010043041606887,652.75,0.47996323529411766
Open-Domain,0,7,cs_budget_selected,5.0,0.25,0.8,1360,663,697,1042,318,318,0,1042,89,14,175,40,0.13423831070889894,0.020086083213773313,0.7661764705882353,0.2338235294117647,0.2338235294117647,0.924264705882353,0.8657616892911011,0.9799139167862266,419.5,0.3084558823529412
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,0.25,0.8,1360,663,697,1034,326,326,0,1034,58,37,136,95,0.08748114630467571,0.05308464849354376,0.7602941176470588,0.23970588235294119,0.23970588235294119,0.9301470588235294,0.9125188536953243,0.9469153515064562,501.5,0.36875
Open-Domain,0,7,cs_mondrian,5.0,0.5,,1360,663,697,1096,264,264,0,1096,68,12,145,39,0.10256410256410256,0.01721664275466284,0.8058823529411765,0.19411764705882353,0.19411764705882353,0.9411764705882353,0.8974358974358975,0.9827833572453372,676.0,0.4970588235294118
Open-Domain,0,7,s1_reverse,5.0,0.5,,1360,663,697,1169,191,191,0,1169,10,41,36,104,0.015082956259426848,0.058823529411764705,0.8595588235294118,0.14044117647058824,0.14044117647058824,0.9625,0.9849170437405732,0.9411764705882353,799.5,0.5878676470588236
Open-Domain,0,7,cs_budget_selected,5.0,0.5,0.6,1360,663,697,751,609,609,0,751,191,31,310,77,0.28808446455505277,0.04447632711621234,0.5522058823529412,0.44779411764705884,0.44779411764705884,0.836764705882353,0.7119155354449472,0.9555236728837877,721.5,0.5305147058823529
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,0.5,0.6,1360,663,697,796,564,564,0,796,100,87,196,181,0.15082956259426847,0.12482065997130559,0.5852941176470589,0.4147058823529412,0.4147058823529412,0.8625,0.8491704374057315,0.8751793400286944,933.0,0.6860294117647059
Open-Domain,0,7,cs_budget_selected,5.0,0.5,0.7,1360,663,697,863,497,497,0,863,157,22,261,57,0.2368024132730015,0.03156384505021521,0.6345588235294117,0.3654411764705882,0.3654411764705882,0.8683823529411765,0.7631975867269984,0.9684361549497847,698.5,0.5136029411764705
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,0.5,0.7,1360,663,697,875,485,485,0,875,89,69,175,152,0.13423831070889894,0.09899569583931134,0.6433823529411765,0.35661764705882354,0.35661764705882354,0.8838235294117647,0.8657616892911011,0.9010043041606887,871.5,0.6408088235294118
Open-Domain,0,7,cs_budget_selected,5.0,0.5,0.8,1360,663,697,863,497,497,0,863,157,22,261,57,0.2368024132730015,0.03156384505021521,0.6345588235294117,0.3654411764705882,0.3654411764705882,0.8683823529411765,0.7631975867269984,0.9684361549497847,698.5,0.5136029411764705
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,0.5,0.8,1360,663,697,1034,326,326,0,1034,58,37,136,95,0.08748114630467571,0.05308464849354376,0.7602941176470588,0.23970588235294119,0.23970588235294119,0.9301470588235294,0.9125188536953243,0.9469153515064562,760.0,0.5588235294117647
Open-Domain,0,7,cs_mondrian,5.0,1.0,,1360,663,697,1096,264,264,0,1096,68,12,145,39,0.10256410256410256,0.01721664275466284,0.8058823529411765,0.19411764705882353,0.19411764705882353,0.9411764705882353,0.8974358974358975,0.9827833572453372,1224.0,0.9
Open-Domain,0,7,s1_reverse,5.0,1.0,,1360,663,697,1169,191,191,0,1169,10,41,36,104,0.015082956259426848,0.058823529411764705,0.8595588235294118,0.14044117647058824,0.14044117647058824,0.9625,0.9849170437405732,0.9411764705882353,1384.0,1.0176470588235293
Open-Domain,0,7,cs_budget_selected,5.0,1.0,0.6,1360,663,697,432,928,928,0,432,320,40,464,104,0.48265460030165913,0.05738880918220947,0.3176470588235294,0.6823529411764706,0.6823529411764706,0.7352941176470589,0.5173453996983409,0.9426111908177905,952.0,0.7
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,1.0,0.6,1360,663,697,760,600,600,0,760,108,98,208,186,0.16289592760180996,0.1406025824964132,0.5588235294117647,0.4411764705882353,0.4411764705882353,0.8485294117647059,0.8371040723981901,0.8593974175035868,1358.0,0.9985294117647059
Open-Domain,0,7,cs_budget_selected,5.0,1.0,0.7,1360,663,697,432,928,928,0,432,320,40,464,104,0.48265460030165913,0.05738880918220947,0.3176470588235294,0.6823529411764706,0.6823529411764706,0.7352941176470589,0.5173453996983409,0.9426111908177905,952.0,0.7
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,1.0,0.7,1360,663,697,875,485,485,0,875,89,69,175,152,0.13423831070889894,0.09899569583931134,0.6433823529411765,0.35661764705882354,0.35661764705882354,0.8838235294117647,0.8657616892911011,0.9010043041606887,1309.0,0.9625
Open-Domain,0,7,cs_budget_selected,5.0,1.0,0.8,1360,663,697,432,928,928,0,432,320,40,464,104,0.48265460030165913,0.05738880918220947,0.3176470588235294,0.6823529411764706,0.6823529411764706,0.7352941176470589,0.5173453996983409,0.9426111908177905,952.0,0.7
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,1.0,0.8,1360,663,697,971,389,389,0,971,74,49,150,116,0.11161387631975868,0.0703012912482066,0.7139705882352941,0.28602941176470587,0.28602941176470587,0.9095588235294118,0.8883861236802413,0.9296987087517934,1290.0,0.9485294117647058
Open-Domain,0,7,cs_mondrian,5.0,2.0,,1360,663,697,1096,264,264,0,1096,68,12,145,39,0.10256410256410256,0.01721664275466284,0.8058823529411765,0.19411764705882353,0.19411764705882353,0.9411764705882353,0.8974358974358975,0.9827833572453372,2320.0,1.7058823529411764
Open-Domain,0,7,s1_reverse,5.0,2.0,,1360,663,697,1169,191,191,0,1169,10,41,36,104,0.015082956259426848,0.058823529411764705,0.8595588235294118,0.14044117647058824,0.14044117647058824,0.9625,0.9849170437405732,0.9411764705882353,2553.0,1.8772058823529412
Open-Domain,0,7,cs_budget_selected,5.0,2.0,0.6,1360,663,697,420,940,940,0,420,326,41,469,104,0.4917043740573152,0.058823529411764705,0.3088235294117647,0.6911764705882353,0.6911764705882353,0.7301470588235294,0.5082956259426847,0.9411764705882353,1371.0,1.0080882352941176
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,2.0,0.6,1360,663,697,28,1332,1332,28,0,275,269,415,373,0.41478129713423834,0.38593974175035867,0.020588235294117647,0.9794117647058823,0.9794117647058823,0.5794117647058824,0.5625942684766214,0.5954088952654233,1676.0,1.2323529411764707
Open-Domain,0,7,cs_budget_selected,5.0,2.0,0.7,1360,663,697,420,940,940,0,420,326,41,469,104,0.4917043740573152,0.058823529411764705,0.3088235294117647,0.6911764705882353,0.6911764705882353,0.7301470588235294,0.5082956259426847,0.9411764705882353,1371.0,1.0080882352941176
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,2.0,0.7,1360,663,697,28,1332,1332,28,0,275,269,415,373,0.41478129713423834,0.38593974175035867,0.020588235294117647,0.9794117647058823,0.9794117647058823,0.5794117647058824,0.5625942684766214,0.5954088952654233,1676.0,1.2323529411764707
Open-Domain,0,7,cs_budget_selected,5.0,2.0,0.8,1360,663,697,420,940,940,0,420,326,41,469,104,0.4917043740573152,0.058823529411764705,0.3088235294117647,0.6911764705882353,0.6911764705882353,0.7301470588235294,0.5082956259426847,0.9411764705882353,1371.0,1.0080882352941176
Open-Domain,0,7,s2_oracle_scalar_alpha,5.0,2.0,0.8,1360,663,697,28,1332,1332,28,0,275,269,415,373,0.41478129713423834,0.38593974175035867,0.020588235294117647,0.9794117647058823,0.9794117647058823,0.5794117647058824,0.5625942684766214,0.5954088952654233,1676.0,1.2323529411764707
Open-Domain,0,7,cs_mondrian,10.0,0.25,,1360,663,697,1106,254,254,0,1106,68,9,145,32,0.10256410256410256,0.01291248206599713,0.8132352941176471,0.18676470588235294,0.18676470588235294,0.9433823529411764,0.8974358974358975,0.9870875179340028,434.5,0.31948529411764703
Open-Domain,0,7,s1_reverse,10.0,0.25,,1360,663,697,1197,163,163,0,1197,5,41,13,104,0.007541478129713424,0.058823529411764705,0.8801470588235294,0.11985294117647059,0.11985294117647059,0.9661764705882353,0.9924585218702866,0.9411764705882353,714.25,0.5251838235294117
Open-Domain,0,7,cs_budget_selected,10.0,0.25,0.6,1360,663,697,750,610,610,0,750,205,19,333,53,0.3092006033182504,0.027259684361549498,0.5514705882352942,0.4485294117647059,0.4485294117647059,0.8352941176470589,0.6907993966817496,0.9727403156384505,582.5,0.42830882352941174
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,0.25,0.6,1360,663,697,796,564,564,0,796,100,87,196,181,0.15082956259426847,0.12482065997130559,0.5852941176470589,0.4147058823529412,0.4147058823529412,0.8625,0.8491704374057315,0.8751793400286944,1169.0,0.8595588235294118
Open-Domain,0,7,cs_budget_selected,10.0,0.25,0.7,1360,663,697,891,469,469,0,891,157,12,261,39,0.2368024132730015,0.01721664275466284,0.6551470588235294,0.3448529411764706,0.3448529411764706,0.8757352941176471,0.7631975867269984,0.9827833572453372,499.75,0.3674632352941177
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,0.25,0.7,1360,663,697,875,485,485,0,875,89,69,175,152,0.13423831070889894,0.09899569583931134,0.6433823529411765,0.35661764705882354,0.35661764705882354,0.8838235294117647,0.8657616892911011,0.9010043041606887,997.75,0.7336397058823529
Open-Domain,0,7,cs_budget_selected,10.0,0.25,0.8,1360,663,697,1019,341,341,0,1019,100,11,196,34,0.15082956259426847,0.015781922525107604,0.7492647058823529,0.25073529411764706,0.25073529411764706,0.9183823529411764,0.8491704374057315,0.9842180774748924,464.75,0.3417279411764706
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,0.25,0.8,1360,663,697,1034,326,326,0,1034,58,37,136,95,0.08748114630467571,0.05308464849354376,0.7602941176470588,0.23970588235294119,0.23970588235294119,0.9301470588235294,0.9125188536953243,0.9469153515064562,686.5,0.5047794117647059
Open-Domain,0,7,cs_mondrian,10.0,0.5,,1360,663,697,1106,254,254,0,1106,68,9,145,32,0.10256410256410256,0.01291248206599713,0.8132352941176471,0.18676470588235294,0.18676470588235294,0.9433823529411764,0.8974358974358975,0.9870875179340028,711.0,0.5227941176470589
Open-Domain,0,7,s1_reverse,10.0,0.5,,1360,663,697,1197,163,163,0,1197,5,41,13,104,0.007541478129713424,0.058823529411764705,0.8801470588235294,0.11985294117647059,0.11985294117647059,0.9661764705882353,0.9924585218702866,0.9411764705882353,1013.5,0.7452205882352941
Open-Domain,0,7,cs_budget_selected,10.0,0.5,0.6,1360,663,697,680,680,680,0,680,237,19,369,55,0.3574660633484163,0.027259684361549498,0.5,0.5,0.5,0.8117647058823529,0.6425339366515838,0.9727403156384505,767.0,0.5639705882352941
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,0.5,0.6,1360,663,697,796,564,564,0,796,100,87,196,181,0.15082956259426847,0.12482065997130559,0.5852941176470589,0.4147058823529412,0.4147058823529412,0.8625,0.8491704374057315,0.8751793400286944,1368.0,1.0058823529411764
Open-Domain,0,7,cs_budget_selected,10.0,0.5,0.7,1360,663,697,835,525,525,0,835,179,14,292,40,0.26998491704374056,0.020086083213773313,0.6139705882352942,0.3860294117647059,0.3860294117647059,0.8580882352941176,0.7300150829562594,0.9799139167862266,736.5,0.5415441176470588
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,0.5,0.7,1360,663,697,875,485,485,0,875,89,69,175,152,0.13423831070889894,0.09899569583931134,0.6433823529411765,0.35661764705882354,0.35661764705882354,0.8838235294117647,0.8657616892911011,0.9010043041606887,1216.5,0.8944852941176471
Open-Domain,0,7,cs_budget_selected,10.0,0.5,0.8,1360,663,697,999,361,361,0,999,108,11,208,34,0.16289592760180996,0.015781922525107604,0.7345588235294118,0.26544117647058824,0.26544117647058824,0.9125,0.8371040723981901,0.9842180774748924,717.5,0.5275735294117647
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,0.5,0.8,1360,663,697,1034,326,326,0,1034,58,37,136,95,0.08748114630467571,0.05308464849354376,0.7602941176470588,0.23970588235294119,0.23970588235294119,0.9301470588235294,0.9125188536953243,0.9469153515064562,945.0,0.6948529411764706
Open-Domain,0,7,cs_mondrian,10.0,1.0,,1360,663,697,1106,254,254,0,1106,68,9,145,32,0.10256410256410256,0.01291248206599713,0.8132352941176471,0.18676470588235294,0.18676470588235294,0.9433823529411764,0.8974358974358975,0.9870875179340028,1264.0,0.9294117647058824
Open-Domain,0,7,s1_reverse,10.0,1.0,,1360,663,697,1197,163,163,0,1197,5,41,13,104,0.007541478129713424,0.058823529411764705,0.8801470588235294,0.11985294117647059,0.11985294117647059,0.9661764705882353,0.9924585218702866,0.9411764705882353,1612.0,1.1852941176470588
Open-Domain,0,7,cs_budget_selected,10.0,1.0,0.6,1360,663,697,497,863,863,0,497,320,22,464,57,0.48265460030165913,0.03156384505021521,0.3654411764705882,0.6345588235294117,0.6345588235294117,0.7485294117647059,0.5173453996983409,0.9684361549497847,1037.0,0.7625
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,1.0,0.6,1360,663,697,760,600,600,0,760,108,98,208,186,0.16289592760180996,0.1406025824964132,0.5588235294117647,0.4411764705882353,0.4411764705882353,0.8485294117647059,0.8371040723981901,0.8593974175035868,1848.0,1.3588235294117648
Open-Domain,0,7,cs_budget_selected,10.0,1.0,0.7,1360,663,697,497,863,863,0,497,320,22,464,57,0.48265460030165913,0.03156384505021521,0.3654411764705882,0.6345588235294117,0.6345588235294117,0.7485294117647059,0.5173453996983409,0.9684361549497847,1037.0,0.7625
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,1.0,0.7,1360,663,697,875,485,485,0,875,89,69,175,152,0.13423831070889894,0.09899569583931134,0.6433823529411765,0.35661764705882354,0.35661764705882354,0.8838235294117647,0.8657616892911011,0.9010043041606887,1654.0,1.2161764705882352
Open-Domain,0,7,cs_budget_selected,10.0,1.0,0.8,1360,663,697,497,863,863,0,497,320,22,464,57,0.48265460030165913,0.03156384505021521,0.3654411764705882,0.6345588235294117,0.6345588235294117,0.7485294117647059,0.5173453996983409,0.9684361549497847,1037.0,0.7625
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,1.0,0.8,1360,663,697,1034,326,326,0,1034,58,37,136,95,0.08748114630467571,0.05308464849354376,0.7602941176470588,0.23970588235294119,0.23970588235294119,0.9301470588235294,0.9125188536953243,0.9469153515064562,1462.0,1.075
Open-Domain,0,7,cs_mondrian,10.0,2.0,,1360,663,697,1106,254,254,0,1106,68,9,145,32,0.10256410256410256,0.01291248206599713,0.8132352941176471,0.18676470588235294,0.18676470588235294,0.9433823529411764,0.8974358974358975,0.9870875179340028,2370.0,1.7426470588235294
Open-Domain,0,7,s1_reverse,10.0,2.0,,1360,663,697,1197,163,163,0,1197,5,41,13,104,0.007541478129713424,0.058823529411764705,0.8801470588235294,0.11985294117647059,0.11985294117647059,0.9661764705882353,0.9924585218702866,0.9411764705882353,2809.0,2.0654411764705882
Open-Domain,0,7,cs_budget_selected,10.0,2.0,0.6,1360,663,697,481,879,879,0,481,326,24,469,60,0.4917043740573152,0.03443328550932568,0.3536764705882353,0.6463235294117647,0.6463235294117647,0.7426470588235294,0.5082956259426847,0.9655667144906743,1528.0,1.1235294117647059
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,2.0,0.6,1360,663,697,705,655,655,0,705,122,105,234,194,0.18401206636500755,0.15064562410329985,0.5183823529411765,0.48161764705882354,0.48161764705882354,0.8330882352941177,0.8159879336349924,0.8493543758967002,2582.0,1.8985294117647058
Open-Domain,0,7,cs_budget_selected,10.0,2.0,0.7,1360,663,697,481,879,879,0,481,326,24,469,60,0.4917043740573152,0.03443328550932568,0.3536764705882353,0.6463235294117647,0.6463235294117647,0.7426470588235294,0.5082956259426847,0.9655667144906743,1528.0,1.1235294117647059
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,2.0,0.7,1360,663,697,705,655,655,0,705,122,105,234,194,0.18401206636500755,0.15064562410329985,0.5183823529411765,0.48161764705882354,0.48161764705882354,0.8330882352941177,0.8159879336349924,0.8493543758967002,2582.0,1.8985294117647058
Open-Domain,0,7,cs_budget_selected,10.0,2.0,0.8,1360,663,697,481,879,879,0,481,326,24,469,60,0.4917043740573152,0.03443328550932568,0.3536764705882353,0.6463235294117647,0.6463235294117647,0.7426470588235294,0.5082956259426847,0.9655667144906743,1528.0,1.1235294117647059
Open-Domain,0,7,s2_oracle_scalar_alpha,10.0,2.0,0.8,1360,663,697,971,389,389,0,971,74,49,150,116,0.11161387631975868,0.0703012912482066,0.7139705882352941,0.28602941176470587,0.28602941176470587,0.9095588235294118,0.8883861236802413,0.9296987087517934,2506.0,1.8426470588235293
Open-Domain,0,42,cs_mondrian,1.0,0.25,,1346,656,690,876,470,470,0,876,62,89,141,178,0.09451219512195122,0.1289855072463768,0.6508172362555721,0.3491827637444279,0.3491827637444279,0.887815750371471,0.9054878048780488,0.8710144927536232,370.0,0.274888558692422
Open-Domain,0,42,s1_reverse,1.0,0.25,,1346,656,690,876,470,470,0,876,62,89,141,178,0.09451219512195122,0.1289855072463768,0.6508172362555721,0.3491827637444279,0.3491827637444279,0.887815750371471,0.9054878048780488,0.8710144927536232,370.0,0.274888558692422
Open-Domain,0,42,cs_budget_selected,1.0,0.25,0.6,1346,656,690,795,551,551,0,795,85,99,180,187,0.12957317073170732,0.14347826086956522,0.5906389301634473,0.40936106983655274,0.40936106983655274,0.8632986627043091,0.8704268292682927,0.8565217391304348,382.75,0.28436106983655274
Open-Domain,0,42,s2_oracle_scalar_alpha,1.0,0.25,0.6,1346,656,690,795,551,551,0,795,85,99,180,187,0.12957317073170732,0.14347826086956522,0.5906389301634473,0.40936106983655274,0.40936106983655274,0.8632986627043091,0.8704268292682927,0.8565217391304348,382.75,0.28436106983655274
Open-Domain,0,42,cs_budget_selected,1.0,0.25,0.7,1346,656,690,914,432,432,0,914,55,80,129,168,0.08384146341463415,0.11594202898550725,0.6790490341753344,0.3209509658246657,0.3209509658246657,0.899702823179792,0.9161585365853658,0.8840579710144928,363.5,0.2700594353640416
Open-Domain,0,42,s2_oracle_scalar_alpha,1.0,0.25,0.7,1346,656,690,914,432,432,0,914,55,80,129,168,0.08384146341463415,0.11594202898550725,0.6790490341753344,0.3209509658246657,0.3209509658246657,0.899702823179792,0.9161585365853658,0.8840579710144928,363.5,0.2700594353640416
