dataset,config,fold,seed,method,cost_ratio,C_rev,B,alpha_truth,alpha_lie,total_nominal_budget,q_truth,q_lie,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,1.0,2.0,0.6,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,259.0,0.419773095623987
SEUMLD,OADNet_text,2,2026,cs_budget_selected,1.0,2.0,0.7,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,259.0,0.419773095623987
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,1.0,2.0,0.7,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,259.0,0.419773095623987
SEUMLD,OADNet_text,2,2026,cs_budget_selected,1.0,2.0,0.8,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,259.0,0.419773095623987
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,1.0,2.0,0.8,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,259.0,0.419773095623987
SEUMLD,OADNet_text,2,2026,cs_mondrian,2.0,0.25,,0.1,0.05,0.08528505392912172,0.40546950697898865,0.9054010286927223,617,405,212,459,158,158,0,459,39,7,49,63,0.0962962962962963,0.0330188679245283,0.7439222042139384,0.2560777957860616,0.2560777957860616,0.9254457050243112,0.9037037037037037,0.9669811320754716,167.75,0.27188006482982174
SEUMLD,OADNet_text,2,2026,s1_reverse,2.0,0.25,,0.05,0.1,0.06471494607087827,0.5379481911659241,0.8744686990976334,617,405,212,456,161,161,0,456,11,16,28,106,0.027160493827160494,0.07547169811320754,0.7390599675850892,0.26094003241491087,0.26094003241491087,0.9562398703403565,0.9728395061728395,0.9245283018867925,157.0,0.2544570502431118
SEUMLD,OADNet_text,2,2026,s3_empirical_equal_risk,2.0,0.25,,0.093,0.06678534031413612,0.08528505392912172,0.43377333879470825,0.8887247070670128,617,405,212,452,165,165,0,452,31,11,46,77,0.07654320987654321,0.05188679245283019,0.7325769854132901,0.26742301458670986,0.26742301458670986,0.9319286871961102,0.9234567901234568,0.9481132075471698,166.0,0.26904376012965964
SEUMLD,OADNet_text,2,2026,s4_prevalence_inverse,2.0,0.25,,0.06042576419213974,0.14489528795811518,0.08528505392912172,0.5192703604698181,0.8527191877365112,617,405,212,406,211,211,0,406,14,29,37,131,0.0345679012345679,0.13679245283018868,0.6580226904376013,0.3419773095623987,0.3419773095623987,0.9303079416531604,0.9654320987654321,0.8632075471698113,173.5,0.28119935170178284
SEUMLD,OADNet_text,2,2026,s5_exact_budget_match,2.0,0.25,,0.08528505392912172,0.08528505392912172,0.08528505392912172,0.4408763349056244,0.8805797770619392,617,405,212,435,182,182,0,435,30,14,45,93,0.07407407407407407,0.0660377358490566,0.7050243111831442,0.29497568881685576,0.29497568881685576,0.9286871961102107,0.9259259259259259,0.9339622641509434,166.75,0.27025931928687197
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,0.25,0.6,0.155,0.0775,0.13219183359013867,0.3172769248485565,0.8850950673222542,617,405,212,386,231,231,0,386,76,12,60,83,0.18765432098765433,0.05660377358490566,0.6256077795786061,0.37439222042139386,0.37439222042139386,0.8573743922204214,0.8123456790123457,0.9433962264150944,196.5,0.3184764991896272
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,0.25,0.6,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.373788446187973,0.8623993545770645,617,405,212,367,250,250,0,367,56,23,50,121,0.1382716049382716,0.10849056603773585,0.5948136142625607,0.4051863857374392,0.4051863857374392,0.8719611021069692,0.8617283950617284,0.8915094339622641,193.75,0.3140194489465154
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,0.25,0.7,0.12000000000000001,0.060000000000000005,0.10234206471494608,0.373788446187973,0.8997449055314064,617,405,212,433,184,184,0,433,56,8,50,70,0.1382716049382716,0.03773584905660377,0.7017828200972447,0.29821717990275526,0.29821717990275526,0.8962722852512156,0.8617283950617284,0.9622641509433962,180.25,0.29213938411669366
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,0.25,0.7,0.08,0.08,0.08,0.4556153118610382,0.8820817470550537,617,405,212,445,172,172,0,445,27,13,44,88,0.06666666666666667,0.06132075471698113,0.7212317666126418,0.2787682333873582,0.2787682333873582,0.9351701782820098,0.9333333333333333,0.9386792452830188,164.25,0.2662074554294976
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,0.25,0.8,0.065,0.0325,0.05543528505392912,0.47125545144081116,0.9136221185326576,617,405,212,493,124,124,0,493,22,6,41,55,0.05432098765432099,0.02830188679245283,0.7990275526742301,0.20097244732576985,0.20097244732576985,0.9546191247974068,0.945679012345679,0.9716981132075472,157.25,0.25486223662884927
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,0.25,0.8,0.055,0.055,0.055,0.5302829742431641,0.9008278250694275,617,405,212,495,122,122,0,495,12,8,34,68,0.02962962962962963,0.03773584905660377,0.8022690437601296,0.19773095623987033,0.19773095623987033,0.9675850891410048,0.9703703703703703,0.9622641509433962,151.75,0.24594813614262562
SEUMLD,OADNet_text,2,2026,cs_mondrian,2.0,0.5,,0.1,0.05,0.08528505392912172,0.40546950697898865,0.9054010286927223,617,405,212,459,158,158,0,459,39,7,49,63,0.0962962962962963,0.0330188679245283,0.7439222042139384,0.2560777957860616,0.2560777957860616,0.9254457050243112,0.9037037037037037,0.9669811320754716,282.5,0.45786061588330634
SEUMLD,OADNet_text,2,2026,s1_reverse,2.0,0.5,,0.05,0.1,0.06471494607087827,0.5379481911659241,0.8744686990976334,617,405,212,456,161,161,0,456,11,16,28,106,0.027160493827160494,0.07547169811320754,0.7390599675850892,0.26094003241491087,0.26094003241491087,0.9562398703403565,0.9728395061728395,0.9245283018867925,271.0,0.4392220421393841
SEUMLD,OADNet_text,2,2026,s3_empirical_equal_risk,2.0,0.5,,0.093,0.06678534031413612,0.08528505392912172,0.43377333879470825,0.8887247070670128,617,405,212,452,165,165,0,452,31,11,46,77,0.07654320987654321,0.05188679245283019,0.7325769854132901,0.26742301458670986,0.26742301458670986,0.9319286871961102,0.9234567901234568,0.9481132075471698,279.0,0.4521880064829822
SEUMLD,OADNet_text,2,2026,s4_prevalence_inverse,2.0,0.5,,0.06042576419213974,0.14489528795811518,0.08528505392912172,0.5192703604698181,0.8527191877365112,617,405,212,406,211,211,0,406,14,29,37,131,0.0345679012345679,0.13679245283018868,0.6580226904376013,0.3419773095623987,0.3419773095623987,0.9303079416531604,0.9654320987654321,0.8632075471698113,275.0,0.44570502431118314
SEUMLD,OADNet_text,2,2026,s5_exact_budget_match,2.0,0.5,,0.08528505392912172,0.08528505392912172,0.08528505392912172,0.4408763349056244,0.8805797770619392,617,405,212,435,182,182,0,435,30,14,45,93,0.07407407407407407,0.0660377358490566,0.7050243111831442,0.29497568881685576,0.29497568881685576,0.9286871961102107,0.9259259259259259,0.9339622641509434,275.5,0.446515397082658
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,0.5,0.6,0.365,0.1825,0.31129044684129425,0.23548050224781036,0.8331968933343887,617,405,212,164,453,453,0,164,151,35,114,153,0.3728395061728395,0.1650943396226415,0.26580226904376014,0.7341977309562399,0.7341977309562399,0.6985413290113452,0.6271604938271605,0.8349056603773585,303.0,0.49108589951377635
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,0.5,0.6,0.195,0.195,0.195,0.2995148003101349,0.8311107903718948,617,405,212,261,356,356,0,261,87,35,79,155,0.21481481481481482,0.1650943396226415,0.42301458670988656,0.5769854132901134,0.5769854132901134,0.8022690437601296,0.7851851851851852,0.8349056603773585,287.5,0.4659643435980551
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,0.5,0.7,0.365,0.1825,0.31129044684129425,0.23548050224781036,0.8331968933343887,617,405,212,164,453,453,0,164,151,35,114,153,0.3728395061728395,0.1650943396226415,0.26580226904376014,0.7341977309562399,0.7341977309562399,0.6985413290113452,0.6271604938271605,0.8349056603773585,303.0,0.49108589951377635
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,0.5,0.7,0.195,0.195,0.195,0.2995148003101349,0.8311107903718948,617,405,212,261,356,356,0,261,87,35,79,155,0.21481481481481482,0.1650943396226415,0.42301458670988656,0.5769854132901134,0.5769854132901134,0.8022690437601296,0.7851851851851852,0.8349056603773585,287.5,0.4659643435980551
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,0.5,0.8,0.09000000000000001,0.045000000000000005,0.07675654853620956,0.43451422452926636,0.9076883345842361,617,405,212,474,143,143,0,474,31,6,46,60,0.07654320987654321,0.02830188679245283,0.7682333873581848,0.23176661264181522,0.23176661264181522,0.940032414910859,0.9234567901234568,0.9716981132075472,280.0,0.4538087520259319
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,0.5,0.8,0.195,0.195,0.195,0.2995148003101349,0.8311107903718948,617,405,212,261,356,356,0,261,87,35,79,155,0.21481481481481482,0.1650943396226415,0.42301458670988656,0.5769854132901134,0.5769854132901134,0.8022690437601296,0.7851851851851852,0.8349056603773585,287.5,0.4659643435980551
SEUMLD,OADNet_text,2,2026,cs_mondrian,2.0,1.0,,0.1,0.05,0.08528505392912172,0.40546950697898865,0.9054010286927223,617,405,212,459,158,158,0,459,39,7,49,63,0.0962962962962963,0.0330188679245283,0.7439222042139384,0.2560777957860616,0.2560777957860616,0.9254457050243112,0.9037037037037037,0.9669811320754716,512.0,0.8298217179902755
SEUMLD,OADNet_text,2,2026,s1_reverse,2.0,1.0,,0.05,0.1,0.06471494607087827,0.5379481911659241,0.8744686990976334,617,405,212,456,161,161,0,456,11,16,28,106,0.027160493827160494,0.07547169811320754,0.7390599675850892,0.26094003241491087,0.26094003241491087,0.9562398703403565,0.9728395061728395,0.9245283018867925,499.0,0.8087520259319287
SEUMLD,OADNet_text,2,2026,s3_empirical_equal_risk,2.0,1.0,,0.093,0.06678534031413612,0.08528505392912172,0.43377333879470825,0.8887247070670128,617,405,212,452,165,165,0,452,31,11,46,77,0.07654320987654321,0.05188679245283019,0.7325769854132901,0.26742301458670986,0.26742301458670986,0.9319286871961102,0.9234567901234568,0.9481132075471698,505.0,0.8184764991896273
SEUMLD,OADNet_text,2,2026,s4_prevalence_inverse,2.0,1.0,,0.06042576419213974,0.14489528795811518,0.08528505392912172,0.5192703604698181,0.8527191877365112,617,405,212,406,211,211,0,406,14,29,37,131,0.0345679012345679,0.13679245283018868,0.6580226904376013,0.3419773095623987,0.3419773095623987,0.9303079416531604,0.9654320987654321,0.8632075471698113,478.0,0.7747163695299838
SEUMLD,OADNet_text,2,2026,s5_exact_budget_match,2.0,1.0,,0.08528505392912172,0.08528505392912172,0.08528505392912172,0.4408763349056244,0.8805797770619392,617,405,212,435,182,182,0,435,30,14,45,93,0.07407407407407407,0.0660377358490566,0.7050243111831442,0.29497568881685576,0.29497568881685576,0.9286871961102107,0.9259259259259259,0.9339622641509434,493.0,0.7990275526742301
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,1.0,0.6,0.39,0.195,0.3326117103235747,0.22260074317455292,0.8311107903718948,617,405,212,148,469,469,0,148,161,35,118,155,0.39753086419753086,0.1650943396226415,0.23987034035656402,0.7601296596434359,0.7601296596434359,0.6823338735818476,0.6024691358024692,0.8349056603773585,379.0,0.6142625607779578
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,1.0,0.6,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,350.0,0.5672609400324149
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,1.0,0.7,0.39,0.195,0.3326117103235747,0.22260074317455292,0.8311107903718948,617,405,212,148,469,469,0,148,161,35,118,155,0.39753086419753086,0.1650943396226415,0.23987034035656402,0.7601296596434359,0.7601296596434359,0.6823338735818476,0.6024691358024692,0.8349056603773585,379.0,0.6142625607779578
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,1.0,0.7,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,350.0,0.5672609400324149
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,1.0,0.8,0.39,0.195,0.3326117103235747,0.22260074317455292,0.8311107903718948,617,405,212,148,469,469,0,148,161,35,118,155,0.39753086419753086,0.1650943396226415,0.23987034035656402,0.7601296596434359,0.7601296596434359,0.6823338735818476,0.6024691358024692,0.8349056603773585,379.0,0.6142625607779578
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,1.0,0.8,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,350.0,0.5672609400324149
SEUMLD,OADNet_text,2,2026,cs_mondrian,2.0,2.0,,0.1,0.05,0.08528505392912172,0.40546950697898865,0.9054010286927223,617,405,212,459,158,158,0,459,39,7,49,63,0.0962962962962963,0.0330188679245283,0.7439222042139384,0.2560777957860616,0.2560777957860616,0.9254457050243112,0.9037037037037037,0.9669811320754716,971.0,1.573743922204214
SEUMLD,OADNet_text,2,2026,s1_reverse,2.0,2.0,,0.05,0.1,0.06471494607087827,0.5379481911659241,0.8744686990976334,617,405,212,456,161,161,0,456,11,16,28,106,0.027160493827160494,0.07547169811320754,0.7390599675850892,0.26094003241491087,0.26094003241491087,0.9562398703403565,0.9728395061728395,0.9245283018867925,955.0,1.5478119935170178
SEUMLD,OADNet_text,2,2026,s3_empirical_equal_risk,2.0,2.0,,0.093,0.06678534031413612,0.08528505392912172,0.43377333879470825,0.8887247070670128,617,405,212,452,165,165,0,452,31,11,46,77,0.07654320987654321,0.05188679245283019,0.7325769854132901,0.26742301458670986,0.26742301458670986,0.9319286871961102,0.9234567901234568,0.9481132075471698,957.0,1.5510534846029174
SEUMLD,OADNet_text,2,2026,s4_prevalence_inverse,2.0,2.0,,0.06042576419213974,0.14489528795811518,0.08528505392912172,0.5192703604698181,0.8527191877365112,617,405,212,406,211,211,0,406,14,29,37,131,0.0345679012345679,0.13679245283018868,0.6580226904376013,0.3419773095623987,0.3419773095623987,0.9303079416531604,0.9654320987654321,0.8632075471698113,884.0,1.432739059967585
SEUMLD,OADNet_text,2,2026,s5_exact_budget_match,2.0,2.0,,0.08528505392912172,0.08528505392912172,0.08528505392912172,0.4408763349056244,0.8805797770619392,617,405,212,435,182,182,0,435,30,14,45,93,0.07407407407407407,0.0660377358490566,0.7050243111831442,0.29497568881685576,0.29497568881685576,0.9286871961102107,0.9259259259259259,0.9339622641509434,928.0,1.5040518638573743
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,2.0,0.6,0.43,0.215,0.3667257318952234,0.21806147694587708,0.8176429867744446,617,405,212,123,494,494,0,123,166,40,119,169,0.40987654320987654,0.18867924528301888,0.1993517017828201,0.8006482982171799,0.8006482982171799,0.6661264181523501,0.5901234567901235,0.8113207547169812,492.0,0.7974068071312804
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,2.0,0.6,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,353.0,0.5721231766612642
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,2.0,0.7,0.43,0.215,0.3667257318952234,0.21806147694587708,0.8176429867744446,617,405,212,123,494,494,0,123,166,40,119,169,0.40987654320987654,0.18867924528301888,0.1993517017828201,0.8006482982171799,0.8006482982171799,0.6661264181523501,0.5901234567901235,0.8113207547169812,492.0,0.7974068071312804
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,2.0,0.7,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,353.0,0.5721231766612642
SEUMLD,OADNet_text,2,2026,cs_budget_selected,2.0,2.0,0.8,0.43,0.215,0.3667257318952234,0.21806147694587708,0.8176429867744446,617,405,212,123,494,494,0,123,166,40,119,169,0.40987654320987654,0.18867924528301888,0.1993517017828201,0.8006482982171799,0.8006482982171799,0.6661264181523501,0.5901234567901235,0.8113207547169812,492.0,0.7974068071312804
SEUMLD,OADNet_text,2,2026,s2_oracle_scalar_alpha,2.0,2.0,0.8,0.385,0.385,0.385,0.22439520061016083,0.7795785814523697,617,405,212,3,614,614,0,3,159,94,118,243,0.3925925925925926,0.44339622641509435,0.004862236628849271,0.9951377633711507,0.9951377633711507,0.5899513776337115,0.6074074074074074,0.5566037735849056,353.0,0.5721231766612642
SEUMLD,OADNet_text,2,2026,cs_mondrian,3.0,0.25,,0.1,0.03333333333333333,0.08038007190549563,0.40546950697898865,0.9136221185326576,617,405,212,468,149,149,0,468,39,6,49,55,0.0962962962962963,0.02830188679245283,0.7585089141004863,0.24149108589951376,0.24149108589951376,0.9270664505672609,0.9037037037037037,0.9716981132075472,174.0,0.2820097244732577
SEUMLD,OADNet_text,2,2026,s1_reverse,3.0,0.25,,0.03333333333333333,0.1,0.0529532614278377,0.6456589102745056,0.8744686990976334,617,405,212,470,147,147,0,470,3,16,22,106,0.007407407407407408,0.07547169811320754,0.7617504051863857,0.23824959481361427,0.23824959481361427,0.9692058346839546,0.9925925925925926,0.9245283018867925,168.5,0.273095623987034
SEUMLD,OADNet_text,2,2026,s3_empirical_equal_risk,3.0,0.25,,0.08700000000000001,0.06450610820244328,0.08038007190549563,0.4408763349056244,0.8887247070670128,617,405,212,454,163,163,0,454,30,11,45,77,0.07407407407407407,0.05188679245283019,0.7358184764991896,0.26418152350081037,0.26418152350081037,0.93354943273906,0.9259259259259259,0.9481132075471698,176.5,0.2860615883306321
SEUMLD,OADNet_text,2,2026,s4_prevalence_inverse,3.0,0.25,,0.0569505094614265,0.13656195462478185,0.08038007190549563,0.5302829742431641,0.8531515151262283,617,405,212,412,205,205,0,412,12,29,34,130,0.02962962962962963,0.13679245283018868,0.6677471636952999,0.33225283630470015,0.33225283630470015,0.93354943273906,0.9703703703703703,0.8632075471698113,202.0,0.3273905996758509
SEUMLD,OADNet_text,2,2026,s5_exact_budget_match,3.0,0.25,,0.08038007190549563,0.08038007190549563,0.08038007190549563,0.4556153118610382,0.8820817470550537,617,405,212,445,172,172,0,445,27,13,44,88,0.06666666666666667,0.06132075471698113,0.7212317666126418,0.2787682333873582,0.2787682333873582,0.9351701782820098,0.9333333333333333,0.9386792452830188,177.25,0.2872771474878444
SEUMLD,OADNet_text,2,2026,cs_budget_selected,3.0,0.25,0.6,0.19,0.06333333333333334,0.1527221366204417,0.3004798889160156,0.8887247070670128,617,405,212,363,254,254,0,363,87,11,79,77,0.21481481481481482,0.05188679245283019,0.5883306320907618,0.41166936790923825,0.41166936790923825,0.8411669367909238,0.7851851851851852,0.9481132075471698,210.75,0.34157212317666125
