C_rev,alpha_lie,alpha_total,alpha_truth,auto_rate,cost_decomp_residual,coverage,err_per_auto,expected_cost,fn_rate,fold,fp_rate,k_lie,k_truth,method,n_fn,n_fp,n_lie,n_lie_calib,n_reject,n_singleton,n_test,n_truth,n_truth_calib,qhat_lie,qhat_truth,r,reject_rate,seed
0.5,0.1,0.1,0.1,0.3375558867362146,0.0,0.8874813710879285,0.3333333333333333,1.0406110283159464,0.13088235294117648,1,0.09365558912386707,186,186,mondrian,89,62,680,205,889,453,1342,662,205,0.6214024930365061,0.6553967484840759,10.0,0.6624441132637854,2024
0.5,0.03333333333333333,0.1,0.1,0.23940520446096655,0.0,0.9226765799256506,0.32298136645962733,0.47695167286245355,0.01897810218978102,1,0.13787878787878788,200,186,cs_mondrian,13,91,685,205,1023,322,1345,660,205,0.7283927421027707,0.6445203735504768,3.0,0.7605947955390334,2026
0.5,0.1,0.1,0.1,0.35018587360594794,0.0,0.883271375464684,0.3333333333333333,0.5397769516728624,0.09635036496350365,1,0.13787878787878788,186,186,mondrian,66,91,685,205,874,471,1345,660,205,0.6439586490194933,0.6445203735504768,3.0,0.649814126394052,2026
0.5,0.1,0.1,0.1,0.35018587360594794,0.0,0.883271375464684,0.3333333333333333,0.441635687732342,0.09635036496350365,1,0.13787878787878788,186,186,cs_mondrian,66,91,685,205,874,471,1345,660,205,0.6439586490194933,0.6445203735504768,1.0,0.649814126394052,2026
0.5,0.1,0.1,0.1,0.35018587360594794,0.0,0.883271375464684,0.3333333333333333,0.441635687732342,0.09635036496350365,1,0.13787878787878788,186,186,mondrian,66,91,685,205,874,471,1345,660,205,0.6439586490194933,0.6445203735504768,1.0,0.649814126394052,2026
0.5,0.05,0.1,0.1,0.28475836431226764,0.0,0.9063197026022305,0.3289817232375979,0.47732342007434947,0.051094890510948905,1,0.13787878787878788,196,186,cs_mondrian,35,91,685,205,962,383,1345,660,205,0.6865062941292823,0.6445203735504768,2.0,0.7152416356877324,2026
0.5,0.1,0.1,0.1,0.35018587360594794,0.0,0.883271375464684,0.3333333333333333,0.49070631970260226,0.09635036496350365,1,0.13787878787878788,186,186,mondrian,66,91,685,205,874,471,1345,660,205,0.6439586490194933,0.6445203735504768,2.0,0.649814126394052,2026
0.5,0.02,0.1,0.1,0.22602230483271377,0.0,0.9271375464684015,0.3223684210526316,0.48066914498141267,0.010218978102189781,1,0.13787878787878788,202,186,cs_mondrian,7,91,685,205,1041,304,1345,660,205,0.7464178652718036,0.6445203735504768,5.0,0.7739776951672862,2026
0.5,0.1,0.1,0.1,0.35018587360594794,0.0,0.883271375464684,0.3333333333333333,0.6379182156133829,0.09635036496350365,1,0.13787878787878788,186,186,mondrian,66,91,685,205,874,471,1345,660,205,0.6439586490194933,0.6445203735504768,5.0,0.649814126394052,2026
0.5,0.01,0.1,0.1,0.21858736059479553,0.0,0.9271375464684015,0.3333333333333333,0.5104089219330855,0.010218978102189781,1,0.13787878787878788,204,186,cs_mondrian,7,91,685,205,1051,294,1345,660,205,0.7639937677817952,0.6445203735504768,10.0,0.7814126394052044,2026
0.5,0.1,0.1,0.1,0.35018587360594794,0.0,0.883271375464684,0.3333333333333333,0.883271375464684,0.09635036496350365,1,0.13787878787878788,186,186,mondrian,66,91,685,205,874,471,1345,660,205,0.6439586490194933,0.6445203735504768,10.0,0.649814126394052,2026
0.5,0.03333333333333333,0.1,0.1,0.241635687732342,0.0,0.9234200743494424,0.3169230769230769,0.48401486988847586,0.02785923753665689,2,0.12669683257918551,200,186,cs_mondrian,19,84,682,205,1020,325,1345,663,205,0.7312801147959983,0.6364014238396306,3.0,0.758364312267658,7
0.5,0.1,0.1,0.1,0.3286245353159851,0.0,0.8929368029739777,0.3257918552036199,0.5319702602230483,0.08797653958944282,2,0.12669683257918551,186,186,mondrian,60,84,682,205,903,442,1345,663,205,0.6517357385516237,0.6364014238396306,3.0,0.6713754646840149,7
0.5,0.1,0.1,0.1,0.3286245353159851,0.0,0.8929368029739777,0.3257918552036199,0.44275092936802973,0.08797653958944282,2,0.12669683257918551,186,186,cs_mondrian,60,84,682,205,903,442,1345,663,205,0.6517357385516237,0.6364014238396306,1.0,0.6713754646840149,7
0.5,0.1,0.1,0.1,0.3286245353159851,0.0,0.8929368029739777,0.3257918552036199,0.44275092936802973,0.08797653958944282,2,0.12669683257918551,186,186,mondrian,60,84,682,205,903,442,1345,663,205,0.6517357385516237,0.6364014238396306,1.0,0.6713754646840149,7
0.5,0.05,0.1,0.1,0.27063197026022306,0.0,0.9092936802973978,0.33516483516483514,0.48364312267657994,0.05571847507331378,2,0.12669683257918551,196,186,cs_mondrian,38,84,682,205,981,364,1345,663,205,0.6956450888916932,0.6364014238396306,2.0,0.729368029739777,7
0.5,0.1,0.1,0.1,0.3286245353159851,0.0,0.8929368029739777,0.3257918552036199,0.48736059479553906,0.08797653958944282,2,0.12669683257918551,186,186,mondrian,60,84,682,205,903,442,1345,663,205,0.6517357385516237,0.6364014238396306,2.0,0.6713754646840149,7
0.5,0.02,0.1,0.1,0.2342007434944238,0.0,0.9256505576208178,0.31746031746031744,0.5048327137546469,0.02346041055718475,2,0.12669683257918551,202,186,cs_mondrian,16,84,682,205,1030,315,1345,663,205,0.742464149498304,0.6364014238396306,5.0,0.7657992565055762,7
0.5,0.1,0.1,0.1,0.3286245353159851,0.0,0.8929368029739777,0.3257918552036199,0.6211895910780669,0.08797653958944282,2,0.12669683257918551,186,186,mondrian,60,84,682,205,903,442,1345,663,205,0.6517357385516237,0.6364014238396306,5.0,0.6713754646840149,7
0.5,0.01,0.1,0.1,0.21115241635687731,0.0,0.9338289962825279,0.31338028169014087,0.49405204460966545,0.007331378299120235,2,0.12669683257918551,204,186,cs_mondrian,5,84,682,205,1061,284,1345,663,205,0.7884227172373195,0.6364014238396306,10.0,0.7888475836431227,7
0.5,0.1,0.1,0.1,0.3286245353159851,0.0,0.8929368029739777,0.3257918552036199,0.8442379182156133,0.08797653958944282,2,0.12669683257918551,186,186,mondrian,60,84,682,205,903,442,1345,663,205,0.6517357385516237,0.6364014238396306,10.0,0.6713754646840149,7
0.5,0.03333333333333333,0.1,0.1,0.23434045689019897,0.0,0.9255711127487104,0.31761006289308175,0.4896831245394252,0.031791907514450865,2,0.11879699248120301,200,186,cs_mondrian,22,79,692,205,1039,318,1357,665,205,0.7121878927979473,0.6342247634102021,3.0,0.765659543109801,42
0.5,0.1,0.1,0.1,0.3625644804716286,0.0,0.8776713338246132,0.33739837398373984,0.5692704495210023,0.12572254335260116,2,0.11879699248120301,186,186,mondrian,87,79,692,205,865,492,1357,665,205,0.6335192766878847,0.6342247634102021,3.0,0.6374355195283714,42
0.5,0.1,0.1,0.1,0.3625644804716286,0.0,0.8776713338246132,0.33739837398373984,0.4410464259395726,0.12572254335260116,2,0.11879699248120301,186,186,cs_mondrian,87,79,692,205,865,492,1357,665,205,0.6335192766878847,0.6342247634102021,1.0,0.6374355195283714,42
0.5,0.1,0.1,0.1,0.3625644804716286,0.0,0.8776713338246132,0.33739837398373984,0.4410464259395726,0.12572254335260116,2,0.11879699248120301,186,186,mondrian,87,79,692,205,865,492,1357,665,205,0.6335192766878847,0.6342247634102021,1.0,0.6374355195283714,42
0.5,0.05,0.1,0.1,0.288135593220339,0.0,0.9042004421518055,0.33248081841432225,0.48931466470154755,0.07369942196531792,2,0.11879699248120301,196,186,cs_mondrian,51,79,692,205,966,391,1357,665,205,0.6745193110281917,0.6342247634102021,2.0,0.711864406779661,42
0.5,0.1,0.1,0.1,0.3625644804716286,0.0,0.8776713338246132,0.33739837398373984,0.5051584377302873,0.12572254335260116,2,0.11879699248120301,186,186,mondrian,87,79,692,205,865,492,1357,665,205,0.6335192766878847,0.6342247634102021,2.0,0.6374355195283714,42
0.5,0.02,0.1,0.1,0.19749447310243184,0.0,0.9336772291820191,0.3358208955223881,0.5,0.015895953757225433,2,0.11879699248120301,202,186,cs_mondrian,11,79,692,205,1089,268,1357,665,205,0.7567095871674627,0.6342247634102021,5.0,0.8025055268975682,42
0.5,0.1,0.1,0.1,0.3625644804716286,0.0,0.8776713338246132,0.33739837398373984,0.6974944731024318,0.12572254335260116,2,0.11879699248120301,186,186,mondrian,87,79,692,205,865,492,1357,665,205,0.6335192766878847,0.6342247634102021,5.0,0.6374355195283714,42
0.5,0.01,0.1,0.1,0.18570375829034635,0.0,0.9388356669123066,0.32936507936507936,0.4948415622697126,0.005780346820809248,2,0.11879699248120301,204,186,cs_mondrian,4,79,692,205,1105,252,1357,665,205,0.7831839818469202,0.6342247634102021,10.0,0.8142962417096536,42
0.5,0.1,0.1,0.1,0.3625644804716286,0.0,0.8776713338246132,0.33739837398373984,1.018054532056006,0.12572254335260116,2,0.11879699248120301,186,186,mondrian,87,79,692,205,865,492,1357,665,205,0.6335192766878847,0.6342247634102021,10.0,0.6374355195283714,42
0.5,0.03333333333333333,0.1,0.1,0.270392749244713,0.0,0.9040785498489426,0.3547486033519553,0.49697885196374625,0.035346097201767304,2,0.15968992248062017,200,186,cs_mondrian,24,103,679,205,966,358,1324,645,205,0.718533036874712,0.6322846961677934,3.0,0.729607250755287,123
0.5,0.1,0.1,0.1,0.3512084592145015,0.0,0.8783987915407855,0.34623655913978496,0.5336102719033232,0.08541973490427099,2,0.15968992248062017,186,186,mondrian,58,103,679,205,859,465,1324,645,205,0.6561544378084516,0.6322846961677934,3.0,0.6487915407854985,123
0.5,0.1,0.1,0.1,0.3512084592145015,0.0,0.8783987915407855,0.34623655913978496,0.44599697885196377,0.08541973490427099,2,0.15968992248062017,186,186,cs_mondrian,58,103,679,205,859,465,1324,645,205,0.6561544378084516,0.6322846961677934,1.0,0.6487915407854985,123
0.5,0.1,0.1,0.1,0.3512084592145015,0.0,0.8783987915407855,0.34623655913978496,0.44599697885196377,0.08541973490427099,2,0.15968992248062017,186,186,mondrian,58,103,679,205,859,465,1324,645,205,0.6561544378084516,0.6322846961677934,1.0,0.6487915407854985,123
0.5,0.05,0.1,0.1,0.2854984894259819,0.0,0.9003021148036254,0.3492063492063492,0.4788519637462236,0.042709867452135494,2,0.15968992248062017,196,186,cs_mondrian,29,103,679,205,946,378,1324,645,205,0.7042444549319162,0.6322846961677934,2.0,0.7145015105740181,123
0.5,0.1,0.1,0.1,0.3512084592145015,0.0,0.8783987915407855,0.34623655913978496,0.4898036253776435,0.08541973490427099,2,0.15968992248062017,186,186,mondrian,58,103,679,205,859,465,1324,645,205,0.6561544378084516,0.6322846961677934,2.0,0.6487915407854985,123
0.5,0.02,0.1,0.1,0.25226586102719034,0.0,0.9123867069486404,0.3473053892215569,0.5007552870090635,0.01914580265095729,2,0.15968992248062017,202,186,cs_mondrian,13,103,679,205,990,334,1324,645,205,0.74029875654707,0.6322846961677934,5.0,0.7477341389728097,123
0.5,0.1,0.1,0.1,0.3512084592145015,0.0,0.8783987915407855,0.34623655913978496,0.6212235649546828,0.08541973490427099,2,0.15968992248062017,186,186,mondrian,58,103,679,205,859,465,1324,645,205,0.6561544378084516,0.6322846961677934,5.0,0.6487915407854985,123
0.5,0.01,0.1,0.1,0.24018126888217523,0.0,0.9176737160120846,0.34276729559748426,0.5030211480362538,0.008836524300441826,2,0.15968992248062017,204,186,cs_mondrian,6,103,679,205,1006,318,1324,645,205,0.768259633095725,0.6322846961677934,10.0,0.7598187311178247,123
0.5,0.1,0.1,0.1,0.3512084592145015,0.0,0.8783987915407855,0.34623655913978496,0.8402567975830816,0.08541973490427099,2,0.15968992248062017,186,186,mondrian,58,103,679,205,859,465,1324,645,205,0.6561544378084516,0.6322846961677934,10.0,0.6487915407854985,123
0.5,0.03333333333333333,0.1,0.1,0.22595078299776286,0.0,0.9284116331096197,0.31683168316831684,0.4750186428038777,0.016129032258064516,2,0.12898330804248861,200,186,cs_mondrian,11,85,682,205,1038,303,1341,659,205,0.7394129224628709,0.6337384326962141,3.0,0.7740492170022372,2024
0.5,0.1,0.1,0.1,0.3378076062639821,0.0,0.889634601043997,0.32671081677704195,0.5354213273676361,0.09237536656891496,2,0.12898330804248861,186,186,mondrian,63,85,682,205,888,453,1341,659,205,0.651608327197161,0.6337384326962141,3.0,0.6621923937360179,2024
0.5,0.1,0.1,0.1,0.3378076062639821,0.0,0.889634601043997,0.32671081677704195,0.44146159582401195,0.09237536656891496,2,0.12898330804248861,186,186,cs_mondrian,63,85,682,205,888,453,1341,659,205,0.651608327197161,0.6337384326962141,1.0,0.6621923937360179,2024
0.5,0.1,0.1,0.1,0.3378076062639821,0.0,0.889634601043997,0.32671081677704195,0.44146159582401195,0.09237536656891496,2,0.12898330804248861,186,186,mondrian,63,85,682,205,888,453,1341,659,205,0.651608327197161,0.6337384326962141,1.0,0.6621923937360179,2024
0.5,0.05,0.1,0.1,0.25279642058165547,0.0,0.918717375093214,0.3215339233038348,0.4727815063385533,0.03519061583577713,2,0.12898330804248861,196,186,cs_mondrian,24,85,682,205,1002,339,1341,659,205,0.7113561685122511,0.6337384326962141,2.0,0.7472035794183445,2024
0.5,0.1,0.1,0.1,0.3378076062639821,0.0,0.889634601043997,0.32671081677704195,0.488441461595824,0.09237536656891496,2,0.12898330804248861,186,186,mondrian,63,85,682,205,888,453,1341,659,205,0.651608327197161,0.6337384326962141,2.0,0.6621923937360179,2024
0.5,0.02,0.1,0.1,0.21252796420581654,0.0,0.935868754660701,0.3017543859649123,0.4608501118568233,0.001466275659824047,2,0.12898330804248861,202,186,cs_mondrian,1,85,682,205,1056,285,1341,659,205,0.7642779844275469,0.6337384326962141,5.0,0.7874720357941835,2024
0.5,0.1,0.1,0.1,0.3378076062639821,0.0,0.889634601043997,0.32671081677704195,0.6293810589112603,0.09237536656891496,2,0.12898330804248861,186,186,mondrian,63,85,682,205,888,453,1341,659,205,0.651608327197161,0.6337384326962141,5.0,0.6621923937360179,2024
0.5,0.01,0.1,0.1,0.203579418344519,0.0,0.935868754660701,0.315018315018315,0.4690529455630127,0.001466275659824047,2,0.12898330804248861,204,186,cs_mondrian,1,85,682,205,1068,273,1341,659,205,0.7954696072694571,0.6337384326962141,10.0,0.796420581655481,2024
0.5,0.1,0.1,0.1,0.3378076062639821,0.0,0.889634601043997,0.32671081677704195,0.8642803877703207,0.09237536656891496,2,0.12898330804248861,186,186,mondrian,63,85,682,205,888,453,1341,659,205,0.651608327197161,0.6337384326962141,10.0,0.6621923937360179,2024
0.5,0.03333333333333333,0.1,0.1,0.24738415545590434,0.0,0.9162929745889388,0.338368580060423,0.4943946188340807,0.03328509406657019,2,0.1375579598145286,200,186,cs_mondrian,23,89,691,205,1007,331,1338,647,205,0.7033184375254142,0.63332064463186,3.0,0.7526158445440957,2026
0.5,0.1,0.1,0.1,0.31614349775784756,0.0,0.8863976083707026,0.35933806146572106,0.5497010463378177,0.09117221418234443,2,0.1375579598145286,186,186,mondrian,63,89,691,205,915,423,1338,647,205,0.6427696931586271,0.63332064463186,3.0,0.6838565022421524,2026
0.5,0.1,0.1,0.1,0.31614349775784756,0.0,0.8863976083707026,0.35933806146572106,0.4555306427503737,0.09117221418234443,2,0.1375579598145286,186,186,cs_mondrian,63,89,691,205,915,423,1338,647,205,0.6427696931586271,0.63332064463186,1.0,0.6838565022421524,2026
0.5,0.1,0.1,0.1,0.31614349775784756,0.0,0.8863976083707026,0.35933806146572106,0.4555306427503737,0.09117221418234443,2,0.1375579598145286,186,186,mondrian,63,89,691,205,915,423,1338,647,205,0.6427696931586271,0.63332064463186,1.0,0.6838565022421524,2026
0.5,0.05,0.1,0.1,0.2615844544095665,0.0,0.9110612855007474,0.34,0.48056801195814647,0.04341534008683068,2,0.1375579598145286,196,186,cs_mondrian,30,89,691,205,988,350,1338,647,205,0.6870946050769469,0.63332064463186,2.0,0.7384155455904334,2026
0.5,0.1,0.1,0.1,0.31614349775784756,0.0,0.8863976083707026,0.35933806146572106,0.5026158445440957,0.09117221418234443,2,0.1375579598145286,186,186,mondrian,63,89,691,205,915,423,1338,647,205,0.6427696931586271,0.63332064463186,2.0,0.6838565022421524,2026
0.5,0.02,0.1,0.1,0.23542600896860988,0.0,0.9200298953662183,0.3396825396825397,0.5160687593423019,0.02604920405209841,2,0.1375579598145286,202,186,cs_mondrian,18,89,691,205,1023,315,1338,647,205,0.7159086991675698,0.63332064463186,5.0,0.7645739910313901,2026
0.5,0.1,0.1,0.1,0.31614349775784756,0.0,0.8863976083707026,0.35933806146572106,0.6438714499252616,0.09117221418234443,2,0.1375579598145286,186,186,mondrian,63,89,691,205,915,423,1338,647,205,0.6427696931586271,0.63332064463186,5.0,0.6838565022421524,2026
0.5,0.01,0.1,0.1,0.2077727952167414,0.0,0.9289985052316891,0.34172661870503596,0.507473841554559,0.008683068017366137,2,0.1375579598145286,204,186,cs_mondrian,6,89,691,205,1060,278,1338,647,205,0.7620958562774613,0.63332064463186,10.0,0.7922272047832586,2026
0.5,0.1,0.1,0.1,0.31614349775784756,0.0,0.8863976083707026,0.35933806146572106,0.8792974588938715,0.09117221418234443,2,0.1375579598145286,186,186,mondrian,63,89,691,205,915,423,1338,647,205,0.6427696931586271,0.63332064463186,10.0,0.6838565022421524,2026
0.5,0.03333333333333333,0.1,0.1,0.24253731343283583,0.0,0.926865671641791,0.30153846153846153,0.4742537313432836,0.02167630057803468,3,0.12808641975308643,200,186,cs_mondrian,15,83,692,205,1015,325,1340,648,205,0.7363392948186103,0.6107288731363787,3.0,0.7574626865671642,7
0.5,0.1,0.1,0.1,0.332089552238806,0.0,0.8917910447761194,0.3258426966292135,0.5347014925373135,0.08959537572254335,3,0.12808641975308643,186,186,mondrian,62,83,692,205,895,445,1340,648,205,0.662438650716066,0.6107288731363787,3.0,0.667910447761194,7
0.5,0.1,0.1,0.1,0.332089552238806,0.0,0.8917910447761194,0.3258426966292135,0.44216417910447764,0.08959537572254335,3,0.12808641975308643,186,186,cs_mondrian,62,83,692,205,895,445,1340,648,205,0.662438650716066,0.6107288731363787,1.0,0.667910447761194,7
0.5,0.1,0.1,0.1,0.332089552238806,0.0,0.8917910447761194,0.3258426966292135,0.44216417910447764,0.08959537572254335,3,0.12808641975308643,186,186,mondrian,62,83,692,205,895,445,1340,648,205,0.662438650716066,0.6107288731363787,1.0,0.667910447761194,7
0.5,0.05,0.1,0.1,0.25522388059701495,0.0,0.923134328358209,0.30116959064327486,0.46417910447761196,0.028901734104046242,3,0.12808641975308643,196,186,cs_mondrian,20,83,692,205,998,342,1340,648,205,0.7223904541778099,0.6107288731363787,2.0,0.744776119402985,7
0.5,0.1,0.1,0.1,0.332089552238806,0.0,0.8917910447761194,0.3258426966292135,0.48843283582089553,0.08959537572254335,3,0.12808641975308643,186,186,mondrian,62,83,692,205,895,445,1340,648,205,0.662438650716066,0.6107288731363787,2.0,0.667910447761194,7
0.5,0.02,0.1,0.1,0.23059701492537313,0.0,0.9313432835820895,0.2977346278317152,0.48022388059701493,0.01300578034682081,3,0.12808641975308643,202,186,cs_mondrian,9,83,692,205,1031,309,1340,648,205,0.7488712617881017,0.6107288731363787,5.0,0.7694029850746269,7
0.5,0.1,0.1,0.1,0.332089552238806,0.0,0.8917910447761194,0.3258426966292135,0.6272388059701492,0.08959537572254335,3,0.12808641975308643,186,186,mondrian,62,83,692,205,895,445,1340,648,205,0.662438650716066,0.6107288731363787,5.0,0.667910447761194,7
0.5,0.01,0.1,0.1,0.22238805970149253,0.0,0.9343283582089552,0.2953020134228188,0.4880597014925373,0.0072254335260115606,3,0.12808641975308643,204,186,cs_mondrian,5,83,692,205,1042,298,1340,648,205,0.763086064501557,0.6107288731363787,10.0,0.7776119402985074,7
0.5,0.1,0.1,0.1,0.332089552238806,0.0,0.8917910447761194,0.3258426966292135,0.8585820895522388,0.08959537572254335,3,0.12808641975308643,186,186,mondrian,62,83,692,205,895,445,1340,648,205,0.662438650716066,0.6107288731363787,10.0,0.667910447761194,7
0.5,0.03333333333333333,0.1,0.1,0.24002954209748892,0.0,0.9217134416543574,0.3261538461538461,0.5055391432791728,0.0463768115942029,3,0.11144578313253012,200,186,cs_mondrian,32,74,690,205,1029,325,1354,664,205,0.711627141781845,0.6434801091973779,3.0,0.759970457902511,42
0.5,0.1,0.1,0.1,0.34933530280649927,0.0,0.8818316100443131,0.3382663847780127,0.5705317577548006,0.1246376811594203,3,0.11144578313253012,186,186,mondrian,86,74,690,205,881,473,1354,664,205,0.6318691033438585,0.6434801091973779,3.0,0.6506646971935007,42
0.5,0.1,0.1,0.1,0.34933530280649927,0.0,0.8818316100443131,0.3382663847780127,0.4435007385524372,0.1246376811594203,3,0.11144578313253012,186,186,cs_mondrian,86,74,690,205,881,473,1354,664,205,0.6318691033438585,0.6434801091973779,1.0,0.6506646971935007,42
0.5,0.1,0.1,0.1,0.34933530280649927,0.0,0.8818316100443131,0.3382663847780127,0.4435007385524372,0.1246376811594203,3,0.11144578313253012,186,186,mondrian,86,74,690,205,881,473,1354,664,205,0.6318691033438585,0.6434801091973779,1.0,0.6506646971935007,42
0.5,0.05,0.1,0.1,0.28360413589364847,0.0,0.9039881831610044,0.3385416666666667,0.49556868537666177,0.08115942028985507,3,0.11144578313253012,196,186,cs_mondrian,56,74,690,205,970,384,1354,664,205,0.6800096020154665,0.6434801091973779,2.0,0.7163958641063516,42
0.5,0.1,0.1,0.1,0.34933530280649927,0.0,0.8818316100443131,0.3382663847780127,0.5070162481536189,0.1246376811594203,3,0.11144578313253012,186,186,mondrian,86,74,690,205,881,473,1354,664,205,0.6318691033438585,0.6434801091973779,2.0,0.6506646971935007,42
0.5,0.02,0.1,0.1,0.21048744460856722,0.0,0.931314623338257,0.3263157894736842,0.5195716395864106,0.02753623188405797,3,0.11144578313253012,202,186,cs_mondrian,19,74,690,205,1069,285,1354,664,205,0.7400016005484318,0.6434801091973779,5.0,0.7895125553914328,42
0.5,0.1,0.1,0.1,0.34933530280649927,0.0,0.8818316100443131,0.3382663847780127,0.697562776957164,0.1246376811594203,3,0.11144578313253012,186,186,mondrian,86,74,690,205,881,473,1354,664,205,0.6318691033438585,0.6434801091973779,5.0,0.6506646971935007,42
0.5,0.01,0.1,0.1,0.1935007385524372,0.0,0.9387001477104875,0.31679389312977096,0.5243722304283605,0.013043478260869565,3,0.11144578313253012,204,186,cs_mondrian,9,74,690,205,1092,262,1354,664,205,0.7580084023302511,0.6434801091973779,10.0,0.8064992614475628,42
0.5,0.1,0.1,0.1,0.34933530280649927,0.0,0.8818316100443131,0.3382663847780127,1.0151403249630724,0.1246376811594203,3,0.11144578313253012,186,186,mondrian,86,74,690,205,881,473,1354,664,205,0.6318691033438585,0.6434801091973779,10.0,0.6506646971935007,42
0.5,0.03333333333333333,0.1,0.1,0.24755455229495862,0.0,0.9255079006772009,0.3009118541033435,0.48081264108352145,0.02936857562408223,3,0.12191358024691358,200,186,cs_mondrian,20,79,681,205,1000,329,1329,648,205,0.7101208814341922,0.6396261198294158,3.0,0.7524454477050414,123
0.5,0.1,0.1,0.1,0.36418359668924005,0.0,0.8833709556057185,0.3202479338842975,0.5489089541008277,0.11160058737151249,3,0.12191358024691358,186,186,mondrian,76,79,681,205,845,484,1329,648,205,0.6174018101560498,0.6396261198294158,3.0,0.63581640331076,123
0.5,0.1,0.1,0.1,0.36418359668924005,0.0,0.8833709556057185,0.3202479338842975,0.4345372460496614,0.11160058737151249,3,0.12191358024691358,186,186,cs_mondrian,76,79,681,205,845,484,1329,648,205,0.6174018101560498,0.6396261198294158,1.0,0.63581640331076,123
0.5,0.1,0.1,0.1,0.36418359668924005,0.0,0.8833709556057185,0.3202479338842975,0.4345372460496614,0.11160058737151249,3,0.12191358024691358,186,186,mondrian,76,79,681,205,845,484,1329,648,205,0.6174018101560498,0.6396261198294158,1.0,0.63581640331076,123
0.5,0.05,0.1,0.1,0.2768999247554552,0.0,0.9164785553047404,0.3016304347826087,0.4691497366440933,0.04698972099853157,3,0.12191358024691358,196,186,cs_mondrian,32,79,681,205,961,368,1329,648,205,0.6748505123694044,0.6396261198294158,2.0,0.7231000752445448,123
0.5,0.1,0.1,0.1,0.36418359668924005,0.0,0.8833709556057185,0.3202479338842975,0.49172310007524456,0.11160058737151249,3,0.12191358024691358,186,186,mondrian,76,79,681,205,845,484,1329,648,205,0.6174018101560498,0.6396261198294158,2.0,0.63581640331076,123
0.5,0.02,0.1,0.1,0.2197140707298721,0.0,0.9345372460496614,0.2979452054794521,0.4796839729119639,0.011747430249632892,3,0.12191358024691358,202,186,cs_mondrian,8,79,681,205,1037,292,1329,648,205,0.7562749082043136,0.6396261198294158,5.0,0.780285929270128,123
0.5,0.1,0.1,0.1,0.36418359668924005,0.0,0.8833709556057185,0.3202479338842975,0.663280662151994,0.11160058737151249,3,0.12191358024691358,186,186,mondrian,76,79,681,205,845,484,1329,648,205,0.6174018101560498,0.6396261198294158,5.0,0.63581640331076,123
0.5,0.01,0.1,0.1,0.20617005267118135,0.0,0.9398043641835967,0.291970802919708,0.463882618510158,0.0014684287812041115,3,0.12191358024691358,204,186,cs_mondrian,1,79,681,205,1055,274,1329,648,205,0.7974563850432963,0.6396261198294158,10.0,0.7938299473288186,123
0.5,0.1,0.1,0.1,0.36418359668924005,0.0,0.8833709556057185,0.3202479338842975,0.9492099322799097,0.11160058737151249,3,0.12191358024691358,186,186,mondrian,76,79,681,205,845,484,1329,648,205,0.6174018101560498,0.6396261198294158,10.0,0.63581640331076,123
0.5,0.03333333333333333,0.1,0.1,0.2581360946745562,0.0,0.9119822485207101,0.34097421203438394,0.5210798816568047,0.0603448275862069,3,0.1173780487804878,200,186,cs_mondrian,42,77,696,205,1003,349,1352,656,205,0.6934559664316686,0.6534645249588946,3.0,0.7418639053254438,2024
0.5,0.1,0.1,0.1,0.34171597633136097,0.0,0.8720414201183432,0.37445887445887444,0.599112426035503,0.13793103448275862,3,0.1173780487804878,186,186,mondrian,96,77,696,205,890,462,1352,656,205,0.6434851778981923,0.6534645249588946,3.0,0.658284023668639,2024
0.5,0.1,0.1,0.1,0.34171597633136097,0.0,0.8720414201183432,0.37445887445887444,0.45710059171597633,0.13793103448275862,3,0.1173780487804878,186,186,cs_mondrian,96,77,696,205,890,462,1352,656,205,0.6434851778981923,0.6534645249588946,1.0,0.658284023668639,2024
0.5,0.1,0.1,0.1,0.34171597633136097,0.0,0.8720414201183432,0.37445887445887444,0.45710059171597633,0.13793103448275862,3,0.1173780487804878,186,186,mondrian,96,77,696,205,890,462,1352,656,205,0.6434851778981923,0.6534645249588946,1.0,0.658284023668639,2024
0.5,0.05,0.1,0.1,0.28846153846153844,0.0,0.8986686390532544,0.35128205128205126,0.5014792899408284,0.08620689655172414,3,0.1173780487804878,196,186,cs_mondrian,60,77,696,205,962,390,1352,656,205,0.673628323832735,0.6534645249588946,2.0,0.7115384615384616,2024
0.5,0.1,0.1,0.1,0.34171597633136097,0.0,0.8720414201183432,0.37445887445887444,0.5281065088757396,0.13793103448275862,3,0.1173780487804878,186,186,mondrian,96,77,696,205,890,462,1352,656,205,0.6434851778981923,0.6534645249588946,2.0,0.658284023668639,2024
0.5,0.02,0.1,0.1,0.21227810650887574,0.0,0.9282544378698225,0.33797909407665505,0.5247781065088757,0.028735632183908046,3,0.1173780487804878,202,186,cs_mondrian,20,77,696,205,1065,287,1352,656,205,0.7292335658403561,0.6534645249588946,5.0,0.7877218934911243,2024
0.5,0.1,0.1,0.1,0.34171597633136097,0.0,0.8720414201183432,0.37445887445887444,0.7411242603550295,0.13793103448275862,3,0.1173780487804878,186,186,mondrian,96,77,696,205,890,462,1352,656,205,0.6434851778981923,0.6534645249588946,5.0,0.658284023668639,2024
