dataset,config,fold,seed,method,cost_ratio,C_rev,eps_hum,q_truth,q_lie,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
SEUMLD,OADNet_audio,3,42,singh_eps0,10.0,2.0,0.0,0.3790512979030609,0.7851535677909851,657,422,235,542,115,115,0,542,52,8,37,18,0.12322274881516587,0.03404255319148936,0.8249619482496194,0.1750380517503805,0.1750380517503805,0.908675799086758,0.8767772511848341,0.9659574468085106,1216.0,1.8508371385083713
SEUMLD,OADNet_audio,3,42,singh,10.0,2.0,0.05,0.3790512979030609,0.7851535677909851,657,422,235,542,115,115,0,542,52,8,37,18,0.12322274881516587,0.03404255319148936,0.8249619482496194,0.1750380517503805,0.1750380517503805,0.908675799086758,0.8767772511848341,0.9659574468085106,1328.6,2.022222222222222
SEUMLD,OADNet_audio,3,42,singh,10.0,2.0,0.1,0.3790512979030609,0.7851535677909851,657,422,235,542,115,115,0,542,52,8,37,18,0.12322274881516587,0.03404255319148936,0.8249619482496194,0.1750380517503805,0.1750380517503805,0.908675799086758,0.8767772511848341,0.9659574468085106,1441.2,2.193607305936073
SEUMLD,OADNet_audio,3,42,singh,10.0,2.0,0.2,0.3790512979030609,0.7851535677909851,657,422,235,542,115,115,0,542,52,8,37,18,0.12322274881516587,0.03404255319148936,0.8249619482496194,0.1750380517503805,0.1750380517503805,0.908675799086758,0.8767772511848341,0.9659574468085106,1666.4,2.5363774733637747
SEUMLD,OADNet_audio,3,42,bayes_tau,10.0,2.0,0.0,0.09090909090909091,0.09090909090909091,657,422,235,0,657,657,0,0,422,0,235,0,1.0,0.0,0.0,1.0,1.0,,,,422.0,0.6423135464231354
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,0.25,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,205.5,0.3127853881278539
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,0.25,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,231.2,0.35190258751902587
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,0.25,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,256.9,0.39101978691019784
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,0.25,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,308.3,0.46925418569254185
SEUMLD,OADNet_audio,3,123,singh_eps0,1.0,0.25,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,205.5,0.3127853881278539
SEUMLD,OADNet_audio,3,123,singh,1.0,0.25,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,231.2,0.35190258751902587
SEUMLD,OADNet_audio,3,123,singh,1.0,0.25,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,256.9,0.39101978691019784
SEUMLD,OADNet_audio,3,123,singh,1.0,0.25,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,308.3,0.46925418569254185
SEUMLD,OADNet_audio,3,123,bayes_tau,1.0,0.25,0.0,0.5,0.5,657,422,235,0,657,657,0,0,1,234,1,421,0.002369668246445498,0.9957446808510638,0.0,1.0,1.0,,,,235.0,0.3576864535768645
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,0.5,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,334.0,0.5083713850837138
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,0.5,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,359.7,0.5474885844748858
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,0.5,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,385.4,0.5866057838660578
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,0.5,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,436.8,0.6648401826484018
SEUMLD,OADNet_audio,3,123,singh_eps0,1.0,0.5,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,334.0,0.5083713850837138
SEUMLD,OADNet_audio,3,123,singh,1.0,0.5,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,359.7,0.5474885844748858
SEUMLD,OADNet_audio,3,123,singh,1.0,0.5,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,385.4,0.5866057838660578
SEUMLD,OADNet_audio,3,123,singh,1.0,0.5,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,436.8,0.6648401826484018
SEUMLD,OADNet_audio,3,123,bayes_tau,1.0,0.5,0.0,0.5,0.5,657,422,235,0,657,657,0,0,1,234,1,421,0.002369668246445498,0.9957446808510638,0.0,1.0,1.0,,,,235.0,0.3576864535768645
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,1.0,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,591.0,0.8995433789954338
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,1.0,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,616.7,0.9386605783866059
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,1.0,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,642.4,0.9777777777777777
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,1.0,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,693.8,1.0560121765601218
SEUMLD,OADNet_audio,3,123,singh_eps0,1.0,1.0,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,591.0,0.8995433789954338
SEUMLD,OADNet_audio,3,123,singh,1.0,1.0,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,616.7,0.9386605783866059
SEUMLD,OADNet_audio,3,123,singh,1.0,1.0,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,642.4,0.9777777777777777
SEUMLD,OADNet_audio,3,123,singh,1.0,1.0,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,693.8,1.0560121765601218
SEUMLD,OADNet_audio,3,123,bayes_tau,1.0,1.0,0.0,0.5,0.5,657,422,235,0,657,657,0,0,1,234,1,421,0.002369668246445498,0.9957446808510638,0.0,1.0,1.0,,,,235.0,0.3576864535768645
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,2.0,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,1105.0,1.6818873668188736
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,2.0,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,1130.7,1.7210045662100457
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,2.0,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,1156.4,1.7601217656012178
SEUMLD,OADNet_audio,3,123,cs_mondrian,1.0,2.0,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,1207.8,1.8383561643835615
SEUMLD,OADNet_audio,3,123,singh_eps0,1.0,2.0,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,1105.0,1.6818873668188736
SEUMLD,OADNet_audio,3,123,singh,1.0,2.0,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,1130.7,1.7210045662100457
SEUMLD,OADNet_audio,3,123,singh,1.0,2.0,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,1156.4,1.7601217656012178
SEUMLD,OADNet_audio,3,123,singh,1.0,2.0,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,1207.8,1.8383561643835615
SEUMLD,OADNet_audio,3,123,bayes_tau,1.0,2.0,0.0,0.5,0.5,657,422,235,0,657,657,0,0,1,234,1,421,0.002369668246445498,0.9957446808510638,0.0,1.0,1.0,,,,235.0,0.3576864535768645
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,0.25,0.0,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,211.5,0.3219178082191781
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,0.25,0.05,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,246.5,0.3751902587519026
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,0.25,0.1,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,281.5,0.4284627092846271
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,0.25,0.2,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,351.5,0.5350076103500762
SEUMLD,OADNet_audio,3,123,singh_eps0,2.0,0.25,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,211.5,0.3219178082191781
SEUMLD,OADNet_audio,3,123,singh,2.0,0.25,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,246.05,0.3745053272450533
SEUMLD,OADNet_audio,3,123,singh,2.0,0.25,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,280.6,0.4270928462709285
SEUMLD,OADNet_audio,3,123,singh,2.0,0.25,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,349.70000000000005,0.5322678843226789
SEUMLD,OADNet_audio,3,123,bayes_tau,2.0,0.25,0.0,0.3333333333333333,0.3333333333333333,657,422,235,0,657,657,0,0,147,137,98,275,0.34834123222748814,0.5829787234042553,0.0,1.0,1.0,,,,421.0,0.6407914764079148
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,0.5,0.0,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,342.0,0.5205479452054794
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,0.5,0.05,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,377.0,0.573820395738204
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,0.5,0.1,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,412.0,0.6270928462709284
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,0.5,0.2,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,482.0,0.7336377473363774
SEUMLD,OADNet_audio,3,123,singh_eps0,2.0,0.5,0.0,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,340.0,0.517503805175038
SEUMLD,OADNet_audio,3,123,singh,2.0,0.5,0.05,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,374.55,0.5700913242009132
SEUMLD,OADNet_audio,3,123,singh,2.0,0.5,0.1,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,409.1,0.6226788432267885
SEUMLD,OADNet_audio,3,123,singh,2.0,0.5,0.2,0.3686262369155884,0.8036274760961533,657,422,235,514,143,143,0,514,71,6,52,14,0.16824644549763032,0.02553191489361702,0.7823439878234398,0.2176560121765601,0.2176560121765601,0.882800608828006,0.8317535545023697,0.9744680851063829,478.20000000000005,0.7278538812785389
SEUMLD,OADNet_audio,3,123,bayes_tau,2.0,0.5,0.0,0.3333333333333333,0.3333333333333333,657,422,235,0,657,657,0,0,147,137,98,275,0.34834123222748814,0.5829787234042553,0.0,1.0,1.0,,,,421.0,0.6407914764079148
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,1.0,0.0,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,603.0,0.9178082191780822
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,1.0,0.05,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,638.0,0.9710806697108066
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,1.0,0.1,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,673.0,1.0243531202435312
SEUMLD,OADNet_audio,3,123,cs_mondrian,2.0,1.0,0.2,0.3686262369155884,0.8134084790945053,657,422,235,522,135,135,0,522,71,5,52,7,0.16824644549763032,0.02127659574468085,0.7945205479452054,0.2054794520547945,0.2054794520547945,0.8843226788432268,0.8317535545023697,0.9787234042553191,743.0,1.1308980213089803
