dataset,config,fold,seed,method,cost_ratio,C_rev,alpha_truth,alpha_lie,q_truth,q_lie,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,empty_set_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
SEUMLD,OADNet_text,3,42,fixed_alpha,10.0,0.25,0.05,0.05,0.6264804005622864,0.9692694842815399,657,422,235,479,178,178,0,479,29,15,62,72,0.06872037914691943,0.06382978723404255,0.7290715372907154,0.0,0.2709284627092846,0.2709284627092846,0.9330289193302892,0.9312796208530806,0.9361702127659575,298.75,0.4547184170471842
SEUMLD,OADNet_text,3,42,fixed_alpha,10.0,0.5,0.05,0.05,0.6264804005622864,0.9692694842815399,657,422,235,479,178,178,0,479,29,15,62,72,0.06872037914691943,0.06382978723404255,0.7290715372907154,0.0,0.2709284627092846,0.2709284627092846,0.9330289193302892,0.9312796208530806,0.9361702127659575,418.5,0.636986301369863
SEUMLD,OADNet_text,3,42,fixed_alpha,10.0,1.0,0.05,0.05,0.6264804005622864,0.9692694842815399,657,422,235,479,178,178,0,479,29,15,62,72,0.06872037914691943,0.06382978723404255,0.7290715372907154,0.0,0.2709284627092846,0.2709284627092846,0.9330289193302892,0.9312796208530806,0.9361702127659575,658.0,1.0015220700152208
SEUMLD,OADNet_text,3,42,fixed_alpha,10.0,2.0,0.05,0.05,0.6264804005622864,0.9692694842815399,657,422,235,479,178,178,0,479,29,15,62,72,0.06872037914691943,0.06382978723404255,0.7290715372907154,0.0,0.2709284627092846,0.2709284627092846,0.9330289193302892,0.9312796208530806,0.9361702127659575,1137.0,1.730593607305936
SEUMLD,OADNet_text,3,42,lie_only,1.0,0.25,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,156.0,0.2374429223744292
SEUMLD,OADNet_text,3,42,lie_only,1.0,0.5,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,294.0,0.4474885844748858
SEUMLD,OADNet_text,3,42,lie_only,1.0,1.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,570.0,0.867579908675799
SEUMLD,OADNet_text,3,42,lie_only,1.0,2.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,1122.0,1.7077625570776256
SEUMLD,OADNet_text,3,42,lie_only,2.0,0.25,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,174.0,0.2648401826484018
SEUMLD,OADNet_text,3,42,lie_only,2.0,0.5,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,312.0,0.4748858447488584
SEUMLD,OADNet_text,3,42,lie_only,2.0,1.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,588.0,0.8949771689497716
SEUMLD,OADNet_text,3,42,lie_only,2.0,2.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,1140.0,1.735159817351598
SEUMLD,OADNet_text,3,42,lie_only,3.0,0.25,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,192.0,0.2922374429223744
SEUMLD,OADNet_text,3,42,lie_only,3.0,0.5,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,330.0,0.502283105022831
SEUMLD,OADNet_text,3,42,lie_only,3.0,1.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,606.0,0.9223744292237442
SEUMLD,OADNet_text,3,42,lie_only,3.0,2.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,1158.0,1.7625570776255708
SEUMLD,OADNet_text,3,42,lie_only,5.0,0.25,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,228.0,0.3470319634703196
SEUMLD,OADNet_text,3,42,lie_only,5.0,0.5,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,366.0,0.5570776255707762
SEUMLD,OADNet_text,3,42,lie_only,5.0,1.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,642.0,0.9771689497716894
SEUMLD,OADNet_text,3,42,lie_only,5.0,2.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,1194.0,1.817351598173516
SEUMLD,OADNet_text,3,42,lie_only,10.0,0.25,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,318.0,0.4840182648401826
SEUMLD,OADNet_text,3,42,lie_only,10.0,0.5,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,456.0,0.6940639269406392
SEUMLD,OADNet_text,3,42,lie_only,10.0,1.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,732.0,1.1141552511415524
SEUMLD,OADNet_text,3,42,lie_only,10.0,2.0,0.0,0.1,inf,0.9509282112121582,657,422,235,552,105,105,0,552,0,18,0,87,0.0,0.07659574468085106,0.8401826484018264,0.0,0.1598173515981735,0.1598173515981735,0.9726027397260274,1.0,0.9234042553191489,1284.0,1.9543378995433789
SEUMLD,OADNet_text,3,42,arithmetic,1.0,0.25,0.1,0.1,0.0,0.0,657,422,235,490,167,167,490,0,22,18,40,87,0.052132701421800945,0.07659574468085106,0.745814307458143,0.745814307458143,0.2541856925418569,0.2541856925418569,0.1933028919330289,0.20616113744075829,0.1702127659574468,162.5,0.24733637747336376
SEUMLD,OADNet_text,3,42,arithmetic,1.0,0.5,0.1,0.1,0.0,0.0,657,422,235,490,167,167,490,0,22,18,40,87,0.052132701421800945,0.07659574468085106,0.745814307458143,0.745814307458143,0.2541856925418569,0.2541856925418569,0.1933028919330289,0.20616113744075829,0.1702127659574468,285.0,0.4337899543378995
SEUMLD,OADNet_text,3,42,arithmetic,1.0,1.0,0.1,0.1,0.0,0.0,657,422,235,490,167,167,490,0,22,18,40,87,0.052132701421800945,0.07659574468085106,0.745814307458143,0.745814307458143,0.2541856925418569,0.2541856925418569,0.1933028919330289,0.20616113744075829,0.1702127659574468,530.0,0.806697108066971
SEUMLD,OADNet_text,3,42,arithmetic,1.0,2.0,0.1,0.1,0.0,0.0,657,422,235,490,167,167,490,0,22,18,40,87,0.052132701421800945,0.07659574468085106,0.745814307458143,0.745814307458143,0.2541856925418569,0.2541856925418569,0.1933028919330289,0.20616113744075829,0.1702127659574468,1020.0,1.552511415525114
SEUMLD,OADNet_text,3,42,arithmetic,2.0,0.25,0.1,0.1,0.0,0.0,657,422,235,508,149,149,508,0,22,15,40,72,0.052132701421800945,0.06382978723404255,0.7732115677321156,0.7732115677321156,0.2267884322678843,0.2267884322678843,0.1704718417047184,0.17061611374407584,0.1702127659574468,179.0,0.2724505327245053
SEUMLD,OADNet_text,3,42,arithmetic,2.0,0.5,0.1,0.1,0.0,0.0,657,422,235,508,149,149,508,0,22,15,40,72,0.052132701421800945,0.06382978723404255,0.7732115677321156,0.7732115677321156,0.2267884322678843,0.2267884322678843,0.1704718417047184,0.17061611374407584,0.1702127659574468,306.0,0.4657534246575342
SEUMLD,OADNet_text,3,42,arithmetic,2.0,1.0,0.1,0.1,0.0,0.0,657,422,235,508,149,149,508,0,22,15,40,72,0.052132701421800945,0.06382978723404255,0.7732115677321156,0.7732115677321156,0.2267884322678843,0.2267884322678843,0.1704718417047184,0.17061611374407584,0.1702127659574468,560.0,0.852359208523592
SEUMLD,OADNet_text,3,42,arithmetic,2.0,2.0,0.1,0.1,0.0,0.0,657,422,235,508,149,149,508,0,22,15,40,72,0.052132701421800945,0.06382978723404255,0.7732115677321156,0.7732115677321156,0.2267884322678843,0.2267884322678843,0.1704718417047184,0.17061611374407584,0.1702127659574468,1068.0,1.6255707762557077
SEUMLD,OADNet_text,3,42,arithmetic,3.0,0.25,0.1,0.1,0.0,0.0,657,422,235,566,91,91,566,0,22,6,40,23,0.052132701421800945,0.02553191489361702,0.8614916286149162,0.8614916286149162,0.1385083713850837,0.1385083713850837,0.0958904109589041,0.054502369668246446,0.1702127659574468,181.5,0.2762557077625571
SEUMLD,OADNet_text,3,42,arithmetic,3.0,0.5,0.1,0.1,0.0,0.0,657,422,235,566,91,91,566,0,22,6,40,23,0.052132701421800945,0.02553191489361702,0.8614916286149162,0.8614916286149162,0.1385083713850837,0.1385083713850837,0.0958904109589041,0.054502369668246446,0.1702127659574468,323.0,0.4916286149162861
SEUMLD,OADNet_text,3,42,arithmetic,3.0,1.0,0.1,0.1,0.0,0.0,657,422,235,566,91,91,566,0,22,6,40,23,0.052132701421800945,0.02553191489361702,0.8614916286149162,0.8614916286149162,0.1385083713850837,0.1385083713850837,0.0958904109589041,0.054502369668246446,0.1702127659574468,606.0,0.9223744292237442
SEUMLD,OADNet_text,3,42,arithmetic,3.0,2.0,0.1,0.1,0.0,0.0,657,422,235,566,91,91,566,0,22,6,40,23,0.052132701421800945,0.02553191489361702,0.8614916286149162,0.8614916286149162,0.1385083713850837,0.1385083713850837,0.0958904109589041,0.054502369668246446,0.1702127659574468,1172.0,1.7838660578386605
SEUMLD,OADNet_text,3,42,arithmetic,5.0,0.25,0.1,0.1,0.0,0.0,657,422,235,568,89,89,568,0,22,5,40,22,0.052132701421800945,0.02127659574468085,0.8645357686453576,0.8645357686453576,0.1354642313546423,0.1354642313546423,0.0943683409436834,0.052132701421800945,0.1702127659574468,189.0,0.2876712328767123
SEUMLD,OADNet_text,3,42,arithmetic,5.0,0.5,0.1,0.1,0.0,0.0,657,422,235,568,89,89,568,0,22,5,40,22,0.052132701421800945,0.02127659574468085,0.8645357686453576,0.8645357686453576,0.1354642313546423,0.1354642313546423,0.0943683409436834,0.052132701421800945,0.1702127659574468,331.0,0.5038051750380518
SEUMLD,OADNet_text,3,42,arithmetic,5.0,1.0,0.1,0.1,0.0,0.0,657,422,235,568,89,89,568,0,22,5,40,22,0.052132701421800945,0.02127659574468085,0.8645357686453576,0.8645357686453576,0.1354642313546423,0.1354642313546423,0.0943683409436834,0.052132701421800945,0.1702127659574468,615.0,0.9360730593607306
SEUMLD,OADNet_text,3,42,arithmetic,5.0,2.0,0.1,0.1,0.0,0.0,657,422,235,568,89,89,568,0,22,5,40,22,0.052132701421800945,0.02127659574468085,0.8645357686453576,0.8645357686453576,0.1354642313546423,0.1354642313546423,0.0943683409436834,0.052132701421800945,0.1702127659574468,1183.0,1.8006088280060883
SEUMLD,OADNet_text,3,42,arithmetic,10.0,0.25,0.1,0.1,0.0,0.0,657,422,235,585,72,72,585,0,22,4,40,6,0.052132701421800945,0.01702127659574468,0.8904109589041096,0.8904109589041096,0.1095890410958904,0.1095890410958904,0.0700152207001522,0.014218009478672985,0.1702127659574468,208.25,0.3169710806697108
SEUMLD,OADNet_text,3,42,arithmetic,10.0,0.5,0.1,0.1,0.0,0.0,657,422,235,585,72,72,585,0,22,4,40,6,0.052132701421800945,0.01702127659574468,0.8904109589041096,0.8904109589041096,0.1095890410958904,0.1095890410958904,0.0700152207001522,0.014218009478672985,0.1702127659574468,354.5,0.5395738203957382
SEUMLD,OADNet_text,3,42,arithmetic,10.0,1.0,0.1,0.1,0.0,0.0,657,422,235,585,72,72,585,0,22,4,40,6,0.052132701421800945,0.01702127659574468,0.8904109589041096,0.8904109589041096,0.1095890410958904,0.1095890410958904,0.0700152207001522,0.014218009478672985,0.1702127659574468,647.0,0.984779299847793
SEUMLD,OADNet_text,3,42,arithmetic,10.0,2.0,0.1,0.1,0.0,0.0,657,422,235,585,72,72,585,0,22,4,40,6,0.052132701421800945,0.01702127659574468,0.8904109589041096,0.8904109589041096,0.1095890410958904,0.1095890410958904,0.0700152207001522,0.014218009478672985,0.1702127659574468,1232.0,1.8751902587519025
SEUMLD,OADNet_text,3,42,geometric,1.0,0.25,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,174.25,0.265220700152207
SEUMLD,OADNet_text,3,42,geometric,1.0,0.5,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,262.5,0.3995433789954338
SEUMLD,OADNet_text,3,42,geometric,1.0,1.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,439.0,0.6681887366818874
SEUMLD,OADNet_text,3,42,geometric,1.0,2.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,792.0,1.2054794520547945
SEUMLD,OADNet_text,3,42,geometric,2.0,0.25,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,217.25,0.3306697108066971
SEUMLD,OADNet_text,3,42,geometric,2.0,0.5,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,305.5,0.4649923896499239
SEUMLD,OADNet_text,3,42,geometric,2.0,1.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,482.0,0.7336377473363774
SEUMLD,OADNet_text,3,42,geometric,2.0,2.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,835.0,1.2709284627092847
SEUMLD,OADNet_text,3,42,geometric,3.0,0.25,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,260.25,0.3961187214611872
SEUMLD,OADNet_text,3,42,geometric,3.0,0.5,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,348.5,0.530441400304414
SEUMLD,OADNet_text,3,42,geometric,3.0,1.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,525.0,0.7990867579908676
SEUMLD,OADNet_text,3,42,geometric,3.0,2.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,878.0,1.3363774733637748
SEUMLD,OADNet_text,3,42,geometric,5.0,0.25,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,346.25,0.5270167427701674
SEUMLD,OADNet_text,3,42,geometric,5.0,0.5,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,434.5,0.6613394216133942
SEUMLD,OADNet_text,3,42,geometric,5.0,1.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,611.0,0.9299847792998478
SEUMLD,OADNet_text,3,42,geometric,5.0,2.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,964.0,1.4672754946727549
SEUMLD,OADNet_text,3,42,geometric,10.0,0.25,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,561.25,0.854261796042618
SEUMLD,OADNet_text,3,42,geometric,10.0,0.5,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,649.5,0.9885844748858448
SEUMLD,OADNet_text,3,42,geometric,10.0,1.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,826.0,1.2572298325722984
SEUMLD,OADNet_text,3,42,geometric,10.0,2.0,0.1,0.1,0.0,0.0,657,422,235,353,304,304,353,0,43,43,70,148,0.1018957345971564,0.1829787234042553,0.5372907153729072,0.5372907153729072,0.4627092846270928,0.4627092846270928,0.3318112633181126,0.35071090047393366,0.2978723404255319,1179.0,1.7945205479452055
SEUMLD,OADNet_text,3,123,split_conformal,1.0,0.25,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,166.5,0.2534246575342466
SEUMLD,OADNet_text,3,123,split_conformal,1.0,0.5,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,262.0,0.3987823439878234
SEUMLD,OADNet_text,3,123,split_conformal,1.0,1.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,453.0,0.6894977168949772
SEUMLD,OADNet_text,3,123,split_conformal,1.0,2.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,835.0,1.2709284627092847
SEUMLD,OADNet_text,3,123,split_conformal,2.0,0.25,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,237.5,0.3614916286149163
SEUMLD,OADNet_text,3,123,split_conformal,2.0,0.5,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,333.0,0.5068493150684932
SEUMLD,OADNet_text,3,123,split_conformal,2.0,1.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,524.0,0.7975646879756468
SEUMLD,OADNet_text,3,123,split_conformal,2.0,2.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,906.0,1.3789954337899544
SEUMLD,OADNet_text,3,123,split_conformal,3.0,0.25,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,308.5,0.469558599695586
SEUMLD,OADNet_text,3,123,split_conformal,3.0,0.5,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,404.0,0.6149162861491628
SEUMLD,OADNet_text,3,123,split_conformal,3.0,1.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,595.0,0.9056316590563166
SEUMLD,OADNet_text,3,123,split_conformal,3.0,2.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,977.0,1.487062404870624
SEUMLD,OADNet_text,3,123,split_conformal,5.0,0.25,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,450.5,0.6856925418569254
SEUMLD,OADNet_text,3,123,split_conformal,5.0,0.5,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,546.0,0.8310502283105022
SEUMLD,OADNet_text,3,123,split_conformal,5.0,1.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,737.0,1.121765601217656
SEUMLD,OADNet_text,3,123,split_conformal,5.0,2.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,1119.0,1.7031963470319635
SEUMLD,OADNet_text,3,123,split_conformal,10.0,0.25,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,805.5,1.226027397260274
SEUMLD,OADNet_text,3,123,split_conformal,10.0,0.5,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,901.0,1.3713850837138508
SEUMLD,OADNet_text,3,123,split_conformal,10.0,1.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,1092.0,1.6621004566210045
SEUMLD,OADNet_text,3,123,split_conformal,10.0,2.0,0.1,0.1,0.7586789280176163,0.7586789280176163,657,422,235,382,275,275,0,382,0,71,0,204,0.0,0.3021276595744681,0.5814307458143074,0.0,0.4185692541856925,0.4185692541856925,0.8919330289193302,1.0,0.6978723404255319,1474.0,2.243531202435312
SEUMLD,OADNet_text,3,123,mondrian,1.0,0.25,0.1,0.1,0.39634647965431213,0.844378799200058,657,422,235,417,240,240,0,417,41,22,72,105,0.0971563981042654,0.09361702127659574,0.634703196347032,0.0,0.365296803652968,0.365296803652968,0.9041095890410958,0.9028436018957346,0.9063829787234042,167.25,0.2545662100456621
