source,fold,seed,r,B,arm,feasible,alpha_truth,alpha_lie,candidate_a,alpha_bar_raw,alpha_bar_snapped,snap_error,sel_reject_rate,sel_cost,sel_feasible,degenerate,q_truth_final,q_lie_final,n_test,n_truth,n_lie,n_reject,n_fp,n_fn,reject_rate,expected_cost,fp_per_sample,fn_per_sample,rej_truth_rate,rej_lie_rate,mean_set_size,cost_decomp_residual,budget_violation
SEUMLD_OADNet_text,0,42,2.0,0.7,cs,1,0.2,0.1,0.2,,,,0.6928571428571428,0.45714285714285713,1,0,0.37399014830589294,0.8550840467214584,653,431,222,384,65,34,0.5880551301684533,0.49770290964777947,0.0995405819295559,0.05206738131699847,0.6032482598607889,0.5585585585585585,1.5880551301684533,0.0,0
SEUMLD_OADNet_text,0,42,2.0,0.7,uni,1,0.1,0.1,0.1,,,,0.6928571428571428,0.45714285714285713,1,0,0.5423179864883423,0.8550840467214584,653,431,222,452,27,34,0.6921898928024502,0.49157733537519144,0.04134762633996937,0.05206738131699847,0.691415313225058,0.6936936936936937,1.6921898928024501,0.0,0
SEUMLD_OADNet_text,0,42,2.0,0.8,cs,1,0.075,0.0375,0.075,,,,0.7857142857142857,0.45,1,0,0.5948593020439148,0.8890084326267242,653,431,222,508,19,18,0.777947932618683,0.47320061255742724,0.02909647779479326,0.027565084226646247,0.7679814385150812,0.7972972972972973,1.777947932618683,0.0,0
SEUMLD_OADNet_text,0,42,2.0,0.8,uni,1,0.075,0.075,0.075,,,,0.7357142857142858,0.45357142857142857,1,0,0.5948593020439148,0.8603415191173553,653,431,222,469,19,32,0.7182235834609495,0.48621745788667686,0.02909647779479326,0.04900459418070444,0.7099767981438515,0.7342342342342343,1.7182235834609494,0.0,0
SEUMLD_OADNet_text,0,42,5.0,0.6,cs,0,0.3,0.06,0.3,,,,0.7678571428571429,0.5196428571428572,0,0,0.37399014830589294,0.8657724112272263,653,431,222,391,65,30,0.5987748851454824,0.6286370597243491,0.0995405819295559,0.045941807044410414,0.6102088167053364,0.5765765765765766,1.5987748851454824,0.0,0
SEUMLD_OADNet_text,0,42,5.0,0.6,uni,1,0.2,0.2,0.2,,,,0.5821428571428572,0.6946428571428571,1,0,0.37399014830589294,0.7772998511791229,653,431,222,281,65,60,0.43032159264931086,0.7741194486983155,0.0995405819295559,0.09188361408882083,0.4245939675174014,0.44144144144144143,1.430321592649311,0.0,0
SEUMLD_OADNet_text,0,42,5.0,0.7,cs,0,0.3,0.06,0.3,,,,0.7678571428571429,0.5196428571428572,0,0,0.37399014830589294,0.8657724112272263,653,431,222,391,65,30,0.5987748851454824,0.6286370597243491,0.0995405819295559,0.045941807044410414,0.6102088167053364,0.5765765765765766,1.5987748851454824,0.0,0
SEUMLD_OADNet_text,0,42,5.0,0.7,uni,1,0.1,0.1,0.1,,,,0.6928571428571428,0.5535714285714286,1,0,0.5423179864883423,0.8550840467214584,653,431,222,452,27,34,0.6921898928024502,0.6477794793261868,0.04134762633996937,0.05206738131699847,0.691415313225058,0.6936936936936937,1.6921898928024501,0.0,0
SEUMLD_OADNet_text,0,42,5.0,0.8,cs,1,0.15,0.03,0.15,,,,0.7821428571428571,0.4732142857142857,1,0,0.4431963860988617,0.8943343088030815,653,431,222,464,45,16,0.7105666156202144,0.5467075038284839,0.06891271056661562,0.02450229709035222,0.7122969837587007,0.7072072072072072,1.7105666156202144,0.0,0
SEUMLD_OADNet_text,0,42,5.0,0.8,uni,1,0.075,0.075,0.075,,,,0.7357142857142858,0.5178571428571429,1,0,0.5948593020439148,0.8603415191173553,653,431,222,469,19,32,0.7182235834609495,0.6332312404287902,0.02909647779479326,0.04900459418070444,0.7099767981438515,0.7342342342342343,1.7182235834609494,0.0,0
SEUMLD_OADNet_text,0,42,10.0,0.6,cs,0,0.3,0.03,0.3,,,,0.7821428571428571,0.5089285714285714,0,0,0.37399014830589294,0.8943343088030815,653,431,222,429,65,16,0.6569678407350689,0.6730474732006125,0.0995405819295559,0.02450229709035222,0.665893271461717,0.6396396396396397,1.656967840735069,0.0,1
